merge,left,right,distance,height
1002,869,1418,0.021442115529641273,0.021442115529641273
1003,1511,1781,0.017881045811900663,0.021453904245121745
1004,1043,1403,0.02125355925630116,0.021458004968350534
1005,36,456,0.01938034282887647,0.021459546568347046
1006,1218,1452,0.01963824177635653,0.021459624021515
1007,2031,2167,0.01926079136410737,0.021462974533913395
1008,2198,2213,0.021463289615862278,0.021463289615862278
1009,1448,1615,0.01972225096953305,0.021466606528516792
1010,1232,1955,0.019007801896362864,0.021466907323794766
1011,731,810,0.02145386732311194,0.02147462735792525
1012,519,1761,0.021477703012379893,0.021477703012379893
1013,113,176,0.01885947808988557,0.021478778266901904
1014,777,785,0.019967676447156753,0.021479802691907232
1015,302,1325,0.021488115176850772,0.021488115176850772
1016,1025,1368,0.021490394298498354,0.021490394298498354
1017,1237,1270,0.021498431656144342,0.021498431656144342
1018,1439,2110,0.019978701053004463,0.021501808494840673
1019,889,996,0.02150366426463762,0.02150366426463762
1020,79,450,0.021506388616912155,0.021506388616912155
1021,247,483,0.021031391313847687,0.02150848106499407
1022,1109,1430,0.020911184895564178,0.021509087984175987
1023,1649,1651,0.01964220333771387,0.02151062965173959
1024,1555,1838,0.021528861912734544,0.021528861912734544
1025,39,70,0.01995290795012416,0.021538944356143293
1026,1775,1785,0.019290384894931192,0.02153981698165631
1027,1397,1745,0.020821282311397734,0.02155248528784711
1028,6,463,0.020501132696574775,0.021554223307426755
1029,98,196,0.020164028781594137,0.021561453728845527
1030,750,1819,0.018053058644428382,0.02157352477531246
1031,1091,1807,0.02157786464428211,0.02157786464428211
1032,1037,1894,0.019389326388344716,0.02158242057357603
1033,1141,1541,0.02047186398184784,0.021591745926907255
1034,1197,1602,0.021309008043917436,0.021592794362383122
1035,1548,1566,0.020486009522688732,0.02161146668729466
1036,1102,1487,0.01874810638746223,0.021617623430135124
1037,1805,1897,0.0216205806964462,0.0216205806964462
1038,206,363,0.020844304890316995,0.021627677458466284
1039,675,747,0.02104966843537287,0.02163298936816427
1040,1127,1453,0.021640083562655982,0.021640083562655982
1041,2121,2147,0.02164128624341035,0.02164128624341035
1042,118,662,0.02104742307508147,0.02164319031780578
1043,951,958,0.020103457975475462,0.021648917491456865
1044,924,972,0.02145420980877099,0.021650786803779454
1045,853,984,0.019160325514773466,0.021664685707271814
1046,1174,1658,0.019520839807742392,0.021671365197090734
1047,237,431,0.021467179238942473,0.02167448877703908
1048,1210,1573,0.02167491954842632,0.02167491954842632
1049,1334,1787,0.017571378002564045,0.021677542854027343
1050,1518,1733,0.01800596100077348,0.021687851931031274
1051,1384,2047,0.021690083485023808,0.021690083485023808
1052,1014,1139,0.01918858943105283,0.021701759646883916
1053,792,1128,0.020098969362237148,0.021706683261720976
1054,875,1289,0.021724786372015394,0.021724786372015394
1055,1257,1270,0.02159297827485163,0.02172813977425299
1056,575,1387,0.020947158639775476,0.021734474655971257
1057,1230,1552,0.020799524724191165,0.021745320852675432
1058,1488,1512,0.018598646436836577,0.02175625367142292
1059,216,465,0.018818231898487553,0.02175923304222438
1060,73,221,0.01992630464408325,0.021769338427111658
1061,1783,1892,0.019809831908959005,0.02176937688799494
1062,1424,1425,0.02178206125310779,0.02178206125310779
1063,139,692,0.021783220494056503,0.021783220494056503
1064,1078,1987,0.021260972394078162,0.021788723092355303
1065,2075,2224,0.021792889247630412,0.021792889247630412
1066,170,275,0.019581732844166942,0.02180824269011041
1067,1801,2077,0.0206408270068615,0.021817316476474804
1068,1467,1468,0.01999303393212018,0.02184296020069252
1069,756,1062,0.0180433060170392,0.021846811628955524
1070,1849,1852,0.019581564917576406,0.021855109909951338
1071,1101,1806,0.01737347576109819,0.02186068675660805
1072,588,590,0.021870399883711242,0.021870399883711242
1073,1135,1405,0.017924343239443377,0.021873419030015478
1074,1763,2133,0.021874080174693618,0.021874080174693618
1075,1869,1991,0.02000296388697944,0.02187663883920378
1076,254,361,0.01882371580702971,0.021882243300331367
1077,623,624,0.02090723818788872,0.021884070937612635
1078,533,802,0.020324782512205423,0.021899693691798644
1079,268,754,0.02042140396786678,0.02190020594088459
1080,2123,2212,0.021109111460985187,0.021918490746368927
1081,708,769,0.01932474089895965,0.02193473432322625
1082,370,439,0.0208681016028217,0.021940177669931234
1083,561,594,0.01901727124829529,0.021941625431874105
1084,1042,1050,0.018717124985129768,0.021946901693729377
1085,1074,1694,0.01700973289781336,0.02196580665673029
1086,1872,1913,0.02197887831751029,0.02197887831751029
1087,859,1283,0.01982538782644487,0.02198076507295724
1088,120,1337,0.021984065809816808,0.021984065809816808
1089,1909,2014,0.02198590688480427,0.02198590688480427
1090,93,377,0.020143193353478375,0.02199234477323393
1091,1861,2182,0.02200628442726351,0.02200628442726351
1092,1977,2019,0.022016508720230813,0.022016508720230813
1093,1779,1974,0.01946603858879945,0.022020183215100242
1094,55,78,0.019731474649526102,0.022021182172876862
1095,1360,1840,0.0196885133016051,0.022023127736414246
1096,758,1595,0.02077308091535894,0.02202367352906095
1097,603,953,0.02195248749545424,0.02202681975585292
1098,1582,1643,0.020948300627516674,0.022028295558213586
1099,1611,2008,0.01883553281134226,0.02203291520731993
1100,208,337,0.022035793331908582,0.022035793331908582
1101,737,1457,0.020489246226554965,0.022040184526978205
1102,461,1911,0.02066235161002898,0.02205312108267911
1103,392,1134,0.021096865343404513,0.02205541361050266
1104,429,1559,0.020508304121446955,0.022055772065604887
1105,151,292,0.020233057786290254,0.022072902432600322
1106,971,988,0.021818832972762586,0.022077715681756267
1107,922,961,0.021697236539102417,0.022082724060644498
1108,1077,1113,0.021887326580198964,0.022086357122616303
1109,210,226,0.018654772347095058,0.022092075341874143
1110,722,963,0.02199299617798333,0.02209368891941002
1111,183,1203,0.01963165730749282,0.022097359307329215
1112,674,1340,0.019242216117095826,0.022110263160977545
1113,397,784,0.019146554350999656,0.022113430640642067
1114,31,305,0.022124361798313348,0.022124361798313348
1115,1965,2126,0.022129545704114247,0.022129545704114247
1116,686,1037,0.01696419547147589,0.022130119594824388
1117,658,1565,0.01897819076536916,0.022138782496125848
1118,169,314,0.01915735600552703,0.022141581970978957
1119,1195,1764,0.022145311052308353,0.022145311052308353
1120,780,785,0.019961929883735303,0.022159717160161723
1121,1523,2038,0.018683693291363372,0.022161763581185552
1122,317,935,0.022169763236945715,0.022169763236945715
1123,1076,1416,0.018261023106820644,0.02217833853949629
1124,1114,1842,0.020987790289755115,0.02218163064589718
1125,596,815,0.02158195673323733,0.022185009971772213
1126,1453,1545,0.021587183662489774,0.02220078644835792
1127,660,2102,0.020425393644209068,0.0222049414855884
1128,32,734,0.018750439938523034,0.02220536220295249
1129,2140,2152,0.022212845550886505,0.022212845550886505
1130,407,676,0.022217618257683477,0.022217618257683477
1131,887,992,0.0198885852470986,0.022229574047320677
1132,240,313,0.01802719504590694,0.02223218021202179
1133,834,2120,0.02223265295957843,0.02223265295957843
1134,102,574,0.020741937064803446,0.022235599599507515
1135,1297,1719,0.02223688044092212,0.02223688044092212
1136,1086,1104,0.019418323638976935,0.0222371828760584
1137,1543,1932,0.022238232838172358,0.022238232838172358
1138,1609,1734,0.018172559584034548,0.02225029055010882
1139,1184,1585,0.020769124284532967,0.022254290559566254
1140,650,699,0.02079276880797229,0.022259469134915624
1141,260,445,0.022078617475926564,0.022263665875310402
1142,899,907,0.02110164146139973,0.02226737020719901
1143,1528,1530,0.0180333323594112,0.022275411903407677
1144,263,388,0.019269277984459005,0.02227580362650876
1145,351,1233,0.02104091679348674,0.02228307154796583
1146,1206,1318,0.020674219647167053,0.02228337634062654
1147,1007,1366,0.0222866950008796,0.0222866950008796
1148,989,990,0.02019009319517496,0.022294324537848596
1149,515,1760,0.022298048571774552,0.022298048571774552
1150,577,1376,0.021459401534030142,0.022298127602712516
1151,926,1247,0.02163071379649923,0.02229943213180897
1152,149,152,0.021101470382920134,0.022300711447628442
1153,1362,2087,0.02230632612664337,0.02230632612664337
1154,1111,1748,0.019556524297770758,0.02231009913718017
1155,266,352,0.022319459484196044,0.022319459484196044
1156,1605,1618,0.01767938704613347,0.022322661352642072
1157,239,245,0.021152377961313806,0.022322905021628925
1158,549,1279,0.019834621261586013,0.022334439000662464
1159,1044,1045,0.0221587216627658,0.022342988151107485
1160,2,33,0.01891671984146031,0.022362521384520013
1161,1239,1241,0.02099529485419096,0.022362706869889323
1162,795,1122,0.021226484730254486,0.02237232453828876
1163,1434,1529,0.017735097812963327,0.022396008630647057
1164,1750,1905,0.020069767815955313,0.02240142206241383
1165,2107,2224,0.022021421413941228,0.022403809249254537
1166,583,847,0.022413340561531,0.022413340561531
1167,2005,2021,0.020441543237835827,0.022422706257259617
1168,869,1003,0.020878106282622197,0.0224321757175418
1169,201,431,0.02210834260810815,0.02243316041220464
1170,161,540,0.02185772928756249,0.022438809715722617
1171,13,16,0.01875668177198561,0.022441854634705483
1172,2183,2193,0.022443326873084028,0.022443326873084028
1173,1597,1601,0.019467589050970503,0.022447953846159663
1174,504,1411,0.019511108710339425,0.022455967845139566
1175,1458,1535,0.019277411958604412,0.022461970640480177
1176,1082,1817,0.02009617089860022,0.022463176764085196
1177,1039,1797,0.020109376150603663,0.022463295930156717
1178,1642,1650,0.022471042755333532,0.022471042755333532
1179,1437,1551,0.02247555143400671,0.02247555143400671
1180,224,442,0.02248410487218789,0.02248410487218789
1181,582,1004,0.022488638280215502,0.022488638280215502
1182,1448,1511,0.01645370705747147,0.022491863162055897
1183,1591,1952,0.019173830645341734,0.022527129875642073
1184,1156,1456,0.02187313095976936,0.022534590833546697
1185,1137,1141,0.018794496039695716,0.022538729826919533
1186,889,1272,0.0220335437788391,0.02254821038896248
1187,1853,2090,0.019961478024282595,0.022555308026913048
1188,92,103,0.021079975494420457,0.022562993012879777
1189,18,145,0.0223651322517908,0.022563098823907602
1190,489,2037,0.018928912406166634,0.022567127180267356
1191,1394,1474,0.01940129816386045,0.022568709521365592
1192,486,1297,0.02224765732226964,0.022569198128493045
1193,894,1267,0.019221622756152933,0.022569904277356796
1194,1115,1178,0.021415414562558265,0.02257075005156156
1195,956,1171,0.022482048080978412,0.02257538245004802
1196,184,212,0.0213800227452145,0.022581176414136064
1197,112,390,0.019746087385597397,0.02258204806328229
1198,2132,2141,0.022586007869126713,0.022586007869126713
1199,1957,1959,0.01857512180200445,0.0225869697197771
1200,1359,1388,0.01832814532532997,0.022593865660606127
1201,1504,1517,0.01919659436406422,0.022601818956215568
1202,1138,1940,0.01963461446119279,0.022602034178471193
1203,945,988,0.02048175639892921,0.02260218358969984
1204,1377,1593,0.017770873284077192,0.02260604914326474
1205,1175,2095,0.020095583299796084,0.022611817984166394
1206,913,959,0.0226182197092793,0.0226182197092793
1207,1423,1462,0.02262049738098563,0.02262049738098563
1208,787,818,0.018289512326466115,0.022624960763294646
1209,247,309,0.021177222269276756,0.02264065329910682
1210,640,1888,0.022657219707673613,0.022657219707673613
1211,283,1149,0.019146794825792433,0.02266362102178762
1212,331,1728,0.02097596405256571,0.022666820528022037
1213,2018,2056,0.021708016579642567,0.022672462529119707
1214,616,1470,0.022692582182878195,0.022692582182878195
1215,669,822,0.01917457028712142,0.0226935187123374
1216,137,257,0.018862701685843794,0.0226973276974913
1217,386,547,0.019696409583968427,0.022713937477993745
1218,472,1404,0.01773621812462797,0.022715574516133628
1219,1539,1595,0.01880805071297264,0.022717015536842904
1220,1924,2129,0.02100232696416322,0.02272363890638103
1221,538,1708,0.019821865779950765,0.022727566141805683
1222,1289,1292,0.020271163641967977,0.022731619017819636
1223,316,434,0.01947788291556036,0.022734620812915256
1224,1059,1918,0.020115814051207465,0.022743729975536944
1225,1363,1664,0.02112556973143511,0.02274560712862228
1226,712,1813,0.021662192338821662,0.02276533054297425
1227,195,289,0.020635875022294747,0.02277230660619818
1228,310,2081,0.020853818821556312,0.02279058762953872
1229,873,874,0.02280030803499262,0.02280030803499262
1230,1941,2088,0.021433264462678972,0.022807783590861108
1231,1159,1570,0.02144141611734446,0.022817067580991435
1232,35,37,0.020903175780732343,0.02282661875965551
1233,1352,1967,0.0221449960790139,0.022836321294673008
1234,1419,1578,0.02285780565192326,0.02285780565192326
1235,94,367,0.01851304918892844,0.022859063582020132
1236,1644,1652,0.02286741874527676,0.02286741874527676
1237,430,1490,0.02025576186019439,0.022884635885361947
1238,671,897,0.01916788550568508,0.02290515165313356
1239,1070,1670,0.01895700542292754,0.022911544342570103
1240,1027,1316,0.022917675898940476,0.022917675898940476
1241,2062,2148,0.022926800971960034,0.022926800971960034
1242,770,2072,0.021028314589284596,0.022941327712869688
1243,107,772,0.022946580236448785,0.022946580236448785
1244,1563,1596,0.018210881068280324,0.022953475503177917
1245,1103,1501,0.01914152258313174,0.022966157039079643
1246,1738,1827,0.02297144018697977,0.02297144018697977
1247,911,1320,0.02060575641910886,0.022977508701920158
1248,1350,2114,0.022978745945089626,0.022978745945089626
1249,1304,1634,0.022981461838764424,0.022981461838764424
1250,612,1736,0.022984941471733824,0.022984941471733824
1251,1099,1556,0.02298961707628236,0.02298961707628236
1252,811,814,0.02299669350260021,0.02299669350260021
1253,648,714,0.018768772851748987,0.023000123401726393
1254,1975,2013,0.02300371026583712,0.02300371026583712
1255,1110,1155,0.017803578641192558,0.02300932599751021
1256,635,766,0.020327308430683443,0.023009741644746663
1257,296,1325,0.022295313584162153,0.023009937231009095
1258,1081,1792,0.02071575361723998,0.02301596396426168
1259,2066,2067,0.020525656980188812,0.023017309016237757
1260,669,2001,0.02038531744231808,0.023022969441086647
1261,294,425,0.01924845807473445,0.023043352262013497
1262,1515,1745,0.020896519209239822,0.02304661270222902
1263,1124,1808,0.017919966852401915,0.023048972663000912
1264,117,451,0.018869627256165755,0.02305134609204665
1265,976,1391,0.020432486947553147,0.02306022189703637
1266,1537,1908,0.019776364474319817,0.02306024527213732
1267,469,802,0.018403616587759346,0.023062590775810604
1268,240,464,0.018988457906479753,0.023062635018785187
1269,1182,1586,0.023033923100607364,0.0230669283235046
1270,1176,1294,0.021883042386787663,0.023068052035409455
1271,1966,2139,0.023068192834948,0.023068192834948
1272,364,402,0.020090797408392553,0.02306986544808771
1273,624,760,0.019847868821200314,0.023071026733481964
1274,934,960,0.023074126283765626,0.023074126283765626
1275,2105,2167,0.01904731062697396,0.023075793579658988
1276,753,1333,0.018415157442145495,0.023085635410922806
1277,2136,2206,0.020293283586701006,0.023096929156385868
1278,81,329,0.02003526142707037,0.023098422216823716
1279,608,1467,0.01960735265896071,0.02311012450897822
1280,1173,1251,0.023110627054291715,0.023110627054291715
1281,1653,1837,0.01979438139162224,0.023111730379363135
1282,1789,2008,0.019754410944148253,0.023112115802905984
1283,700,748,0.020268023043285968,0.02311748715872315
1284,1533,1592,0.01818351945018067,0.023125887887799818
1285,1520,1910,0.022928029718790603,0.023144212664634373
1286,593,745,0.02314851223399846,0.02314851223399846
1287,104,491,0.018377934688446437,0.023151640541047902
1288,373,1947,0.023152743871597815,0.023152743871597815
1289,1502,1523,0.019703441215496373,0.023179029081674133
1290,1566,2064,0.01962023637093116,0.02318198344140668
1291,719,886,0.01936563589044138,0.023184197480041597
1292,254,548,0.020259987657852883,0.023186176483294105
1293,576,596,0.019521630117122057,0.02319292859671394
1294,1217,1633,0.02319596764430699,0.02319596764430699
1295,2083,2089,0.022753823431684576,0.023197204146681034
1296,1088,1825,0.021711784506252753,0.02320488341992678
1297,870,1741,0.0232139280431118,0.0232139280431118
1298,1033,1052,0.020019687814455553,0.023219213990214344
1299,1420,1421,0.020604301748030122,0.023245310713993647
1300,1479,1796,0.020890981667474363,0.023245779116291113
1301,443,1344,0.02324735107375142,0.02324735107375142
1302,1398,2154,0.023249789210510956,0.023249789210510956
1303,121,297,0.023255494068942846,0.023255494068942846
1304,566,629,0.023260168340422598,0.023260168340422598
1305,848,884,0.023262059155340506,0.023262059155340506
1306,577,1326,0.020068656357333882,0.023266773706064548
1307,808,894,0.018989372987519404,0.023276667485098768
1308,0,24,0.0203459719816845,0.02327738026936178
1309,1485,1561,0.02084248210577469,0.02328839905987861
1310,2171,2214,0.023303813826950005,0.023303813826950005
1311,572,816,0.01887252891764893,0.023306195556605687
1312,1213,1577,0.02178919913575895,0.02330814939832268
1313,927,937,0.02331086380370718,0.02331086380370718
1314,1557,2144,0.02332274254922811,0.02332274254922811
1315,1867,1934,0.02102803761760428,0.023329789949325278
1316,852,1369,0.023340581583917844,0.023340581583917844
1317,317,385,0.022349830694934972,0.023357635119236213
1318,1319,2004,0.019544736610031383,0.023360975670804897
1319,12,1408,0.019608565434521517,0.02336776425213872
1320,1110,1130,0.019258205716808342,0.023385911542348932
1321,150,1742,0.02220399981620324,0.023395276755350285
1322,497,1323,0.022024228606446095,0.023411806630810494
1323,1972,2111,0.020741035164717335,0.023417074554691067
1324,620,621,0.023420640490218116,0.023420640490218116
1325,142,1150,0.019154582194545893,0.02342264275468304
1326,2203,2216,0.022613527070657988,0.023425502715376544
1327,1836,2138,0.021866409045954785,0.023443994148835363
1328,1256,1264,0.02344503645584272,0.02344503645584272
1329,1441,2126,0.022016220974424794,0.02344707554461868
1330,1090,1671,0.02176983276856837,0.023454631888763847
1331,1721,2103,0.021462240124888794,0.023455439515265995
1332,1137,1477,0.019313500105750288,0.023482673117598843
1333,1882,1960,0.022272929435997485,0.02348509342500959
1334,90,175,0.019332760835395656,0.023486377681404682
1335,429,532,0.02118513397872423,0.023491221879383534
1336,1161,1450,0.018271973765656195,0.02350694663439144
1337,1850,1913,0.022529602580356918,0.023515995668576088
1338,1169,1365,0.02353323915352446,0.02353323915352446
1339,1083,1260,0.02354518332171674,0.02354518332171674
1340,505,541,0.020595886609425074,0.023560467107964205
1341,893,942,0.022264804117673703,0.02358258051193103
1342,99,320,0.02358400155516298,0.02358400155516298
1343,1240,1241,0.018812854635511154,0.023585965738759575
1344,1950,1978,0.01915731875627657,0.023586632800744984
1345,57,92,0.02284288817249669,0.02358765681974258
1346,602,606,0.023588114461916457,0.023588114461916457
1347,1334,1377,0.01769493369056936,0.0235897413493607
1348,1302,1926,0.023594482239409,0.023594482239409
1349,1102,1108,0.020128897855095286,0.023607444262826165
1350,1746,2112,0.02175881007649714,0.023616797772838517
1351,789,791,0.018961686692109,0.023618281831708915
1352,1522,1904,0.023635453789257646,0.023635453789257646
1353,782,785,0.019762726902377122,0.02364014772716534
1354,510,872,0.02319321714926037,0.023660573500263522
1355,436,1288,0.021713694933728527,0.0236637285527059
1356,1762,2009,0.02366525807655305,0.02366525807655305
1357,833,1314,0.02367354074091392,0.02367354074091392
1358,2101,2194,0.023674657166588724,0.023674657166588724
1359,13,151,0.018337282410585375,0.023676945459481114
1360,2143,2149,0.023680869844176174,0.023680869844176174
1361,1261,1290,0.021107754586081315,0.023685730396605438
1362,1019,1142,0.02105434982873042,0.023686371471586847
1363,1752,1753,0.023687370647402475,0.023687370647402475
1364,231,685,0.020387106377850274,0.02368959161330347
1365,923,947,0.0237010676486826,0.0237010676486826
1366,453,1588,0.019907687056590448,0.023708656724980758
1367,183,537,0.018907545737045527,0.023719332279984337
1368,1884,2208,0.023390382228820998,0.023721739122023584
1369,506,663,0.022246752357949685,0.02372820393663186
1370,1023,2015,0.023731915167003466,0.023731915167003466
1371,1104,1898,0.01807403135314247,0.0237321614895891
1372,2029,2034,0.02373332052546405,0.02373332052546405
1373,261,1599,0.022514713128261886,0.023745060244611687
1374,426,440,0.021028239882606076,0.023748565190075926
1375,1610,1895,0.02009500817706166,0.02377185137998876
1376,1226,1654,0.023774408749943556,0.023774408749943556
1377,1582,1637,0.022608277311220393,0.0237768835251166
1378,1936,2038,0.01758908316420037,0.023785576741252545
1379,143,897,0.019088485427931526,0.023791219140494185
1380,6,550,0.02252039117556029,0.023811313440548737
1381,1575,1646,0.023814577704259404,0.023814577704259404
1382,416,1120,0.01924599595367884,0.023818130935232003
1383,19,295,0.0221643370667507,0.02381844162466165
1384,1413,1457,0.018551721237599867,0.023831729104900643
1385,1974,2117,0.02190946911772082,0.023843642946552022
1386,752,765,0.01912418383301427,0.023883845334218553
1387,22,216,0.019084656391949846,0.023888139714322337
1388,1076,1955,0.018770360753085982,0.023896026583571126
1389,1738,2068,0.023061182189221527,0.02390487458849084
1390,1899,2043,0.022446252803737576,0.023905315328681367
1391,613,1638,0.023009910810665758,0.02390546994101187
1392,1187,1298,0.023905728476158822,0.023905728476158822
1393,136,580,0.017992216465519666,0.02391324444016553
1394,920,1172,0.02391397729881254,0.02391397729881254
1395,793,794,0.023579042317236322,0.02391557956625749
1396,928,936,0.017789873006005007,0.02393285358620888
1397,1212,1435,0.02393778534423526,0.02393778534423526
1398,717,1389,0.02395797368212057,0.02395797368212057
1399,253,2103,0.02206413386133941,0.02396342932106625
1400,53,187,0.017925277651817593,0.023964196431499666
1401,417,768,0.019386360377950287,0.0239671669597171
1402,1365,1833,0.021932441850794758,0.02396774772262426
1403,1660,1844,0.01757986339576121,0.023973997592244167
1404,69,243,0.022056218828348437,0.023992776632418552
1405,1717,1735,0.019006144489143145,0.02399375245157695
1406,2153,2164,0.02213122539368331,0.02400194374187046
1407,30,154,0.022877426438179284,0.024004548453890034
1408,1163,1811,0.02120628231661594,0.024012982567735857
1409,949,978,0.022601982779508315,0.024018883851228696
1410,573,1620,0.019376580913861526,0.02402776181880466
1411,2017,2219,0.024037554483933653,0.024037554483933653
1412,763,1800,0.019334611661878654,0.02404402941498585
1413,267,369,0.02006450027373484,0.024055087740222532
1414,432,1448,0.01985074578985337,0.024055556255131554
1415,76,81,0.020709435532198284,0.024073927951794284
1416,2131,2205,0.02408815760384616,0.02408815760384616
1417,1071,1685,0.01945399423586368,0.02409660396720069
1418,1116,1118,0.02411122076286413,0.02411122076286413
1419,33,231,0.018857392281586102,0.02412121971480208
1420,507,1177,0.020003103165358013,0.024137085624385428
1421,680,1554,0.02325486966280991,0.024137526651954268
1422,1454,1458,0.021521035895920436,0.0241691729484819
1423,223,1951,0.024174194943671238,0.024174194943671238
1424,1019,1131,0.02227997271088413,0.024182356289204614
1425,518,1192,0.022490978270184737,0.024195259173090296
1426,642,786,0.023538660462580883,0.024195920741733986
1427,1036,1105,0.017096421275945045,0.02420191110105693
1428,1906,1946,0.02323206678105954,0.024205273749562658
1429,2197,2212,0.021972015646158246,0.02420928369282306
1430,828,1021,0.024245444473390193,0.024245444473390193
1431,839,1372,0.020330068421568273,0.02424726843468685
1432,581,604,0.02424779660707608,0.02424779660707608
1433,109,804,0.020525787967968816,0.024256204965287007
1434,443,1157,0.023175582921534356,0.02425631645920816
1435,699,714,0.018347384419072733,0.024261300583230023
1436,445,538,0.019873267609406844,0.024273946843310724
1437,1413,1433,0.019404225000271405,0.02428032915396762
1438,1868,1869,0.020310489855268364,0.024293337265650434
1439,378,427,0.019700960037024717,0.024301089546673815
1440,53,79,0.019595613374429662,0.024302214097834347
1441,2009,2204,0.02210815804919244,0.024307545269017745
1442,100,399,0.019511113429040307,0.02431660432070246
1443,90,91,0.019047429171555177,0.024342962043818517
1444,517,1199,0.02358845097615497,0.02437090883396758
1445,896,909,0.019901439642497815,0.0243883669088761
1446,967,994,0.020266045779720163,0.0243898267577724
1447,853,886,0.01860351089534172,0.024393777357450807
1448,350,1953,0.018139775725556587,0.024406533564282656
1449,539,859,0.022604519760638625,0.02441858740651312
1450,285,1285,0.01869328323313438,0.024418631592290994
1451,100,197,0.020775713410009194,0.024425837347487458
1452,2007,2196,0.024434753401460705,0.024434753401460705
1453,1695,2210,0.020103815778651772,0.024445348290324773
1454,1195,2115,0.02027419214593432,0.024453764459958345
1455,365,538,0.022918918301516045,0.024478971162884035
1456,298,392,0.020395473073072032,0.024489520974091957
1457,2045,2213,0.023580045347996768,0.024494204874716194
1458,823,1926,0.02399462521003063,0.024509294603165314
1459,380,421,0.024516578694330885,0.024516578694330885
1460,1245,1830,0.022218314631312398,0.02451881158403027
1461,957,995,0.021271581922237635,0.024519339877065102
1462,883,1357,0.022942716474918357,0.024521489565570875
1463,428,675,0.01891198685283221,0.024525803406996678
1464,800,818,0.017622261845013684,0.024538919631437388
1465,31,301,0.023306263227234933,0.024544181442801367
1466,1179,1647,0.021580903002005915,0.024557712495180847
1467,1176,1706,0.020922688661398778,0.024560983147581896
1468,7,239,0.021154613084360428,0.024561263807118348
1469,1721,2175,0.019072975945092593,0.024562558401741263
1470,1886,1916,0.020604167969934167,0.024568602686954842
1471,779,1056,0.021923545930607524,0.02457194253802311
1472,1274,1636,0.024485072106415103,0.024579518620728415
1473,288,1800,0.020451530627906757,0.024592481684473474
1474,1736,1831,0.024164691764641807,0.02459426509837298
1475,472,481,0.01868620463738296,0.024601445872151254
1476,1168,1223,0.020550364935222908,0.02460188337181731
1477,1160,1410,0.019205302482141938,0.024603582509896915
1478,310,1493,0.01838852459309208,0.02460546536505044
1479,274,845,0.022115975764451998,0.024612467510479918
1480,1383,2156,0.024615323576418748,0.024615323576418748
1481,643,1747,0.021315428990797112,0.024640545340747912
1482,918,970,0.022818974796316997,0.02464583085959416
1483,546,1196,0.021110098772481507,0.024651241403535546
1484,2130,2139,0.021899406169997648,0.024666624239895456
1485,720,1170,0.02467377052879758,0.02467377052879758
1486,1942,1986,0.020106974112636854,0.02468137637730336
1487,912,2006,0.022853128929787046,0.024700684441874465
1488,163,1317,0.021248695725465686,0.024701883548907365
1489,1091,1532,0.021153645078633453,0.02470371865734379
1490,1327,1947,0.023410223230866375,0.024709110904266265
1491,1217,1632,0.023058577714597534,0.02472600876262373
1492,1381,2054,0.024763260628370497,0.024763260628370497
1493,1205,1710,0.021983918960333804,0.024769070353724238
1494,1069,1660,0.017478166414681234,0.02477678704044211
1495,1979,1985,0.01790189141517216,0.024778652383666035
1496,678,908,0.0247875013260866,0.0247875013260866
1497,1555,1740,0.02468960345814062,0.02479423915638665
1498,1067,1088,0.02090651998478995,0.024797569548565088
1499,547,1283,0.017384281845799647,0.024797684713175467
1500,1213,1465,0.021802932809234822,0.024800448948699955
1501,73,379,0.02101622129991304,0.02480147299508914
1502,366,860,0.02359435575849865,0.024818406049527387
1503,959,1244,0.023213833877269406,0.02482574648570824
1504,1309,2163,0.022390087598971146,0.024829411842659226
1505,1879,1917,0.02205515010099765,0.024859413767562198
1506,63,226,0.019586756748749934,0.024860244741164206
1507,227,1148,0.020588914491235916,0.024861725896621136
1508,968,975,0.020036711934588926,0.024865615427542908
1509,128,161,0.021723460847987222,0.02486814100108654
1510,980,1367,0.02487241783928017,0.02487241783928017
1511,849,1009,0.023124070578784205,0.024878856189110645
1512,61,587,0.022010712416878762,0.02488483379753237
1513,50,1415,0.017485438371259973,0.024913917248275966
1514,1562,1622,0.020723551212280228,0.024920174021957765
1515,153,484,0.023549820336641197,0.024948507162979618
1516,1776,1796,0.02130447645470841,0.0249518621250308
1517,139,230,0.020264251373124098,0.024954945361241918
1518,222,1925,0.024964432991748622,0.024964432991748622
1519,1040,1482,0.023153340955283517,0.024967185343962476
1520,376,1955,0.018413772894179316,0.02496838645051297
1521,2042,2078,0.023204731064684687,0.02498481814426934
1522,1210,1648,0.02239323586736791,0.024987221825137247
1523,782,1339,0.01851701069550203,0.025025960545809627
1524,916,1234,0.024107760391837218,0.025025981655526885
1525,411,1566,0.02193219151859173,0.025047732382598525
1526,889,932,0.020595499040449133,0.025061401984733247
1527,820,1140,0.01915533135042491,0.025062220528516276
1528,303,605,0.02507153719517527,0.02507153719517527
1529,1117,1120,0.02234159628038872,0.025082478053575663
1530,1961,2095,0.02008972793963592,0.02509072278766275
1531,1472,1494,0.024108532589732327,0.02509405631024137
1532,1440,2158,0.024304188514018756,0.02510115785305098
1533,563,572,0.019933744658734785,0.025126173766851556
1534,101,233,0.020267046637395016,0.025131631155788044
1535,307,911,0.023969095225866294,0.025136352255575124
1536,313,326,0.02359231232720272,0.02513990471249132
