merge,left,right,distance,height
937,860,865,1.2709168312036536,1.293349746599098
938,688,738,1.2933634893742207,1.2933634893742207
939,1961,1962,1.2314404485119426,1.2934154484187796
940,1350,1351,1.2563884370535678,1.2934247565354182
941,2045,2084,1.2245608681188094,1.2935076230926588
942,819,820,1.293517984223724,1.293517984223724
943,1234,1248,1.2246060035560746,1.293605452185581
944,1755,1756,1.2554811799454744,1.2936557504098043
945,973,975,1.2937316169123496,1.2937316169123496
946,1052,1054,1.192618310849767,1.29384324072813
947,1283,1291,1.2420153142438821,1.2939823370382626
948,232,279,1.2679963035633588,1.294102020645454
949,843,846,1.294309891501296,1.294309891501296
950,1036,1038,1.2935574267602241,1.2943950255241954
951,762,764,1.1991032647173403,1.294655028083274
952,306,317,1.2523685043741324,1.2948080368499253
953,477,489,1.2611206009212714,1.2950257777150938
954,1946,1955,1.2547020406791227,1.2951305146910368
955,1004,1009,1.271047294356035,1.2954544593733273
956,850,851,1.295459102293194,1.295459102293194
957,345,356,1.295505049520586,1.2955772470025826
958,1930,1943,1.2251093245677547,1.2956436073493152
959,1537,1547,1.276058317606204,1.295973596846073
960,1430,1431,1.2413613056465325,1.2959883514419006
961,661,675,1.2745614158294178,1.2960668921614076
962,1030,1033,1.2961907823378813,1.2961907823378813
963,384,449,1.2965449901814543,1.2965449901814543
964,794,816,1.2966597590008901,1.2966597590008901
965,620,621,1.2465360166542834,1.2967306690034215
966,1276,1485,1.1973894506795362,1.2968745938829132
967,1212,1213,1.2611981399840877,1.2969852459057243
968,1939,2030,1.2970498970256126,1.2970498970256126
969,1743,1747,1.2516451758619553,1.2971406337597404
970,63,70,1.2971810095081462,1.2971810095081462
971,1869,1889,1.2601492730927524,1.2971849268700848
972,2217,2219,1.2972301732726472,1.2972301732726472
973,983,1006,1.2921137036380559,1.297311527856924
974,1688,1697,1.297325217934361,1.297325217934361
975,1906,1918,1.2829368147918674,1.297360749005392
976,291,294,1.2235605175617823,1.2974891753928695
977,347,349,1.2976103101497019,1.2976103101497019
978,360,367,1.2867522265444145,1.2976219601703844
979,2172,2176,1.2976234163316591,1.2976234163316591
980,1693,1700,1.2707595885818805,1.2976816193548557
981,1989,1992,1.1992450856727352,1.2977697142257525
982,917,920,1.2402750956643334,1.298077625959654
983,48,49,1.2258933990565177,1.2981617798326068
984,1415,1417,1.2796650018683815,1.2983859171737673
985,165,190,1.2986682084528982,1.2986682084528982
986,1673,1685,1.298858080363352,1.298858080363352
987,1323,1469,1.298887540758405,1.298887540758405
988,608,610,1.2989071806505574,1.2989071806505574
989,1849,1913,1.2770841309604557,1.2989103790173098
990,537,547,1.2989366399319966,1.2989366399319966
991,1127,1128,1.298956279081782,1.298956279081782
992,168,169,1.2992017434055534,1.2992017434055534
993,1512,1515,1.2992410133937256,1.2992410133937256
994,523,527,1.2992770098402115,1.2992770098402115
995,1071,1076,1.2301761391497297,1.2993666000831838
996,1167,1168,1.2730527346917426,1.2994441857921746
997,1864,1865,1.262114762400547,1.2995973747302403
998,1126,1146,1.207583041749548,1.2996211545678609
999,593,594,1.2997579575826113,1.2997579575826113
1000,1645,1646,1.2525008995610991,1.299931443820679
1001,147,206,1.2566591331267007,1.2999512459871978
1002,707,708,1.2666677855347737,1.3000357147362351
1003,319,328,1.2675368475369653,1.300060835725345
1004,841,1359,1.3001635166655112,1.3001635166655112
1005,2189,2191,1.30016678678906,1.30016678678906
1006,860,875,1.2796816143141265,1.3002054432033623
1007,1595,1611,1.2275327835515757,1.3003152936646534
1008,1244,1263,1.2087127014132948,1.3003200571610383
1009,1349,1565,1.18054668530748,1.3003284547334997
1010,2038,2039,1.3004087531119086,1.3004087531119086
1011,1011,1034,1.2502618773300112,1.3004631634599346
1012,908,911,1.3007716182024769,1.3007716182024769
1013,1403,1410,1.1789790060041956,1.3007793482992898
1014,1940,1942,1.24909491042038,1.3007918208159956
1015,1800,1824,1.2947499955668704,1.3009838309571629
1016,895,903,1.211800678475525,1.3010133474602652
1017,1308,1309,1.3010396157045545,1.3010396157045545
1018,1911,1914,1.2319789400974113,1.3011059014347517
1019,80,84,1.2727387577889795,1.3011533470149608
1020,1720,1749,1.2267532226930389,1.3012625006510319
1021,586,588,1.301284687043806,1.301284687043806
1022,1160,1177,1.2260598635938005,1.3014546345992994
1023,642,643,1.3015721785803596,1.3015721785803596
1024,517,518,1.2581942302714784,1.3016566363112334
1025,1594,1601,1.3017256991848813,1.3017256991848813
1026,2003,2004,1.3017256991848816,1.3017256991848816
1027,1109,1110,1.3017485624066933,1.3017485624066933
1028,590,597,1.271201156761739,1.3018770373135644
1029,214,341,1.301973906966561,1.301973906966561
1030,779,782,1.2332586390325029,1.3023356351883657
1031,1660,1661,1.30239509873052,1.30239509873052
1032,1966,1967,1.3024408012713395,1.3024408012713395
1033,1174,1175,1.3027280376717378,1.3027280376717378
1034,330,331,1.2715255447234854,1.3027442896079273
1035,397,402,1.2228027635884116,1.3027500185943768
1036,562,568,1.1996385510066045,1.302822609924753
1037,461,483,1.2800968553916832,1.3029919001118901
1038,92,93,1.3031163589250045,1.3031163589250045
1039,2159,2170,1.2460822960123363,1.3032153240696884
1040,760,791,1.24628700246653,1.3033013537234475
1041,211,219,1.2611846552721293,1.3033240923171183
1042,1517,1520,1.2247379283737732,1.3033342867152231
1043,478,549,1.258018499155592,1.3035599928013977
1044,1054,1055,1.1998795291002111,1.3037545407492765
1045,1060,1117,1.236646359185631,1.3039586863311687
1046,1087,1092,1.279126641887502,1.3042905167902574
1047,265,269,1.2249392599129938,1.3043341598446099
1048,1320,1343,1.2324033541056623,1.3045277727112654
1049,470,473,1.2389923489740882,1.3046742757845795
1050,538,539,1.2796915816780576,1.3047771681295026
1051,1041,1042,1.2820815080162729,1.3048926989189766
1052,1650,1652,1.284433886256224,1.3050160990482411
1053,961,972,1.2065545199135475,1.3051118458646263
1054,215,221,1.2749016235223272,1.3053070735068177
1055,529,531,1.3009938639415666,1.305360019390823
1056,689,692,1.2320065487059813,1.3058723553413503
1057,2187,2193,1.246003816287929,1.3060273808024236
1058,2119,2122,1.3010853658587136,1.3061941349452986
1059,2215,2221,1.3062806159547224,1.3062806159547224
1060,1306,1309,1.2628724950585917,1.3064060143218923
1061,2173,2174,1.2915805325680798,1.3064176736995754
1062,721,730,1.198262631201247,1.3064878810590117
1063,1380,1383,1.2846688871689338,1.3066154146334834
1064,800,801,1.2827810455741684,1.3066180297757999
1065,1965,1977,1.3066613737224475,1.3066613737224475
1066,388,389,1.3067850147709585,1.3067850147709585
1067,1941,2024,1.3071168355463518,1.3071168355463518
1068,869,873,1.252718133136276,1.3074983875700323
1069,447,448,1.3076209118011204,1.3076209118011204
1070,1251,1252,1.252331159611281,1.307759724609785
1071,559,573,1.3009840597830267,1.3078127873846057
1072,1603,1614,1.1862305244525022,1.307842604596827
1073,650,652,1.3080435356502722,1.3080435356502722
1074,1525,1526,1.3080630380698886,1.3080630380698886
1075,2117,2118,1.2871783991710393,1.308137086974812
1076,1915,1916,1.3081930467706402,1.3081930467706402
1077,823,826,1.3082970444293556,1.3082970444293556
1078,2103,2105,1.3084660229953762,1.3084660229953762
1079,1137,1532,1.296758124190114,1.3085079509787614
1080,735,736,1.2534001375306716,1.3086257113540247
1081,1845,1848,1.2916430763700537,1.3086388938607454
1082,1935,1944,1.3087746774989906,1.3087746774989906
1083,1463,1464,1.2378971911198098,1.3087879025507885
1084,456,460,1.3087909204565065,1.3087909204565065
1085,2149,2150,1.2878388531041558,1.3088544650649971
1086,1553,1566,1.2359791898827146,1.3090073497109684
1087,396,411,1.3090377885961852,1.3090377885961852
1088,1188,1201,1.309089754903979,1.309089754903979
1089,118,139,1.292061054558756,1.3091198877731203
1090,1319,1337,1.3092781154794697,1.3092781154794697
1091,1255,1256,1.1785173147750063,1.3093581693679484
1092,1576,1577,1.3099663754317923,1.3099663754317923
1093,2025,2034,1.280780878942197,1.3099944065957834
1094,43,444,1.3101383839251544,1.3101383839251544
1095,1223,1224,1.2325896360445172,1.3101913138620744
1096,1050,1091,1.2442623419159664,1.3102132254207783
1097,1887,1911,1.2218879670745737,1.3102591675998985
1098,1268,1269,1.2341753422873938,1.310345842718507
1099,614,615,1.3103947320336335,1.3103947320336335
1100,1770,1872,1.2743779328151676,1.3104456283935297
1101,1786,1788,1.3108748441948448,1.3108748441948448
1102,1776,1784,1.269835813480342,1.3109088931636437
1103,1723,1726,1.2305355285707245,1.3109970134269817
1104,1897,1902,1.2386079524465954,1.3111179011086402
1105,1395,1403,1.1855313972550674,1.311119531138453
1106,1707,1732,1.2761549390929887,1.311129900513007
1107,713,716,1.2508738442183773,1.3112640147160488
1108,1624,1626,1.3113158733607602,1.3113158733607602
1109,256,258,1.3114131392390078,1.3114131392390078
1110,287,292,1.2634850841316374,1.3114974388173901
1111,33,115,1.3115330905543514,1.3115330905543514
1112,109,113,1.2931760985143168,1.31173687283523
1113,1008,1026,1.2955083314030427,1.312076675987744
1114,417,425,1.1933346634735882,1.3121238723991762
1115,227,244,1.2779860325213765,1.3121514010859996
1116,1427,1527,1.304248030540997,1.3121533551183753
1117,824,825,1.312174805842742,1.312174805842742
1118,852,1025,1.3037100382928632,1.3122168942743417
1119,1140,1158,1.3122428481485462,1.3122428481485462
1120,828,1947,1.3122946875373602,1.3122946875373602
1121,50,51,1.28738647871501,1.3125790556619377
1122,1179,1180,1.3126315936622406,1.3126315936622406
1123,753,757,1.2360995821011957,1.312907266197092
1124,1426,1449,1.2754551008505617,1.3129684371479684
1125,64,247,1.3131303151210083,1.3131303151210083
1126,860,863,1.1983690731048389,1.3133834541808913
1127,941,960,1.1908808835948148,1.3135370102965158
1128,1927,2007,1.3136061907930392,1.3136061907930392
1129,778,779,1.218064847530343,1.3136710062163712
1130,798,800,1.2847747890207855,1.313674343647711
1131,820,821,1.306322927853881,1.313674625078497
1132,2085,2109,1.3137065235173246,1.3137065235173246
1133,2076,2082,1.2625829264878032,1.3138228534353882
1134,1805,1814,1.2001417149880356,1.3138327266716063
1135,1482,1488,1.239349181852244,1.3141838849405443
1136,2063,2224,1.3024734449615216,1.3142379126993706
1137,382,383,1.2009881135879712,1.3143402019516808
1138,1090,1107,1.2607766745658222,1.314401448920676
1139,1823,1825,1.2270858959006776,1.3145398692513308
1140,2135,2136,1.2349157893567975,1.314684340091706
1141,1043,1591,1.3148646499237289,1.3148646499237289
1142,882,935,1.2792097369158857,1.3150350834512405
1143,827,839,1.2684488894054882,1.3150357378379118
1144,1861,1909,1.3151297755471185,1.3151297755471185
1145,1659,1662,1.2181276755798656,1.3153798698514525
1146,1072,1507,1.307604654309853,1.3154088675440876
1147,519,521,1.315449795037921,1.315449795037921
1148,1093,1096,1.3155532190332877,1.3155532190332877
1149,1932,1985,1.1562092059360012,1.3157694758736793
1150,893,894,1.2096796393805984,1.3158233750551416
1151,1833,1840,1.2892016197346838,1.3158614150134778
1152,1035,1037,1.2695277390715458,1.3159481283223777
1153,132,133,1.2949371586675398,1.315979527452873
1154,251,253,1.2362302803775889,1.3160197168608931
1155,199,202,1.2486319043869825,1.3160415717416645
1156,296,298,1.276717863665016,1.3160596669013775
1157,81,83,1.2457171526834645,1.3162362192428612
1158,553,575,1.2132733875451036,1.3163299904364785
1159,2089,2094,1.296784353647108,1.3169222045404725
1160,928,932,1.2962629436374475,1.3170239084905218
1161,361,363,1.3170293567459357,1.3170293567459357
1162,1829,1830,1.2926532330646077,1.317270590591637
1163,1156,1157,1.3101838163605377,1.3172990376442502
1164,422,429,1.3025615788386622,1.317325886562589
1165,1425,1435,1.3173747342636386,1.3173747342636386
1166,457,486,1.3173908711855398,1.3173908711855398
1167,1530,1531,1.2949798412004911,1.317495377984863
1168,1522,1523,1.2951636883389832,1.3175793692943758
1169,1790,1799,1.2508058626831147,1.317776605197491
1170,418,420,1.3178652083893085,1.3178652083893085
1171,1979,1987,1.2853273227200201,1.317913368063949
1172,1097,1107,1.2555929298312327,1.3180054756579553
1173,1841,1851,1.2823799356351961,1.3180894182747092
1174,609,613,1.3181523091828513,1.3181523091828513
1175,1486,1500,1.2951144461287702,1.3181650358062298
1176,307,310,1.3115363323295357,1.3182871410292312
1177,1858,1864,1.260031178752563,1.3183922478020385
1178,1571,1647,1.3185457615001726,1.3185457615001726
1179,1583,1637,1.3185812309391618,1.3185812309391618
1180,1392,1393,1.3186457183839213,1.3186457183839213
1181,793,796,1.2857175925883406,1.3186802918664489
1182,400,414,1.21714998321187,1.3187254961401262
1183,622,624,1.313839209868451,1.3187735127100244
1184,1541,1559,1.2490540638506287,1.3188385295803713
1185,1736,1738,1.296758124190114,1.3188755410586603
1186,2009,2015,1.2054052018637857,1.3189173584177936
1187,1279,1339,1.2295262070722823,1.3189301371794824
1188,2158,2159,1.2623808625675823,1.3190036139858556
1189,1667,1668,1.3191196043620332,1.3191196043620332
1190,1192,1195,1.2710740543731829,1.3192909903196695
1191,1711,1719,1.1832482962642483,1.3192943052806738
1192,1514,1546,1.2258587160993457,1.3196172718687693
1193,2121,2148,1.3175844988328556,1.3200307801735391
1194,320,323,1.2680365399572162,1.3204891674584491
1195,603,605,1.2806115673359193,1.320651209138863
1196,446,549,1.2419263071458606,1.3206850989700574
1197,923,1272,1.3207495037669643,1.3207495037669643
1198,1348,1363,1.3207720376772845,1.3207720376772845
1199,1064,1069,1.225005206153036,1.3208377929548303
1200,1686,1692,1.1763832500594396,1.321023749288327
1201,1312,1313,1.321103563635471,1.321103563635471
1202,376,377,1.318220042949073,1.3213075201189248
1203,2050,2052,1.3213963960046777,1.3213963960046777
1204,696,700,1.282688237899709,1.3215661090253836
1205,1996,1997,1.2860647670448075,1.3217523557397632
1206,1971,1972,1.2727320765878074,1.3217821429407177
1207,1628,1629,1.2426279208435105,1.3218831504147948
1208,1615,1622,1.3219336229180962,1.3219336229180962
1209,2095,2107,1.2043818805867665,1.3219596788761336
1210,67,158,1.3048020935764024,1.322284336958198
1211,1879,1880,1.2891719379951954,1.3223135606536927
1212,628,640,1.2482777250722554,1.322325823553441
1213,760,762,1.204787784401128,1.322841908764616
1214,703,898,1.2158778078151669,1.3229291519689583
1215,1488,1493,1.109122653823504,1.3231227442905924
1216,1502,1520,1.1969526215482778,1.3231271215402371
1217,2194,2196,1.2401276815984186,1.3232079063745963
1218,283,288,1.2073400796905618,1.3232990684185004
1219,1405,1409,1.2613262375575252,1.323495545414461
1220,512,582,1.303165298770025,1.3238070856769564
1221,888,901,1.2580049803606683,1.3240500380387885
1222,1896,2033,1.2760283301399424,1.3241576939157014
1223,344,359,1.2932944537953024,1.32421097663035
1224,479,482,1.3101286481983114,1.3242196260919146
1225,1780,1793,1.272474823668724,1.3242859678524332
1226,337,355,1.3244848825417503,1.3244848825417503
1227,35,48,1.1881823138240843,1.3246470863664557
1228,1277,1477,1.3090670198981547,1.3248434950980947
1229,2111,2114,1.2587314097553794,1.3249435744932696
1230,1314,1315,1.3249534711378639,1.3249534711378639
1231,2038,2040,1.311199144782711,1.3249592819671325
1232,2139,2140,1.2844835379185189,1.325055886452168
1233,2203,2223,1.2640637416116105,1.3251533624608216
1234,561,579,1.1722231625663881,1.3252620267333037
1235,434,435,1.1941217989586743,1.3252815416949326
1236,172,176,1.2742411373796088,1.325313633082022
1237,2142,2157,1.2911459340946916,1.3254995587232619
1238,638,650,1.2788706752762902,1.325779227766446
1239,442,464,1.3257907408167307,1.3257907408167307
1240,1130,1532,1.2314784267888172,1.325873469732009
1241,101,102,1.271676005885768,1.3259385963083856
1242,905,909,1.2912348411369592,1.3260065899184243
1243,1214,1215,1.2608171413593567,1.3260259121086257
1244,2008,2036,1.3084887684435276,1.326239459317096
1245,698,701,1.2538512101293595,1.3264735551710731
1246,234,235,1.2367013673918394,1.3265171221753056
1247,1259,1511,1.3268902573694785,1.3268902573694785
1248,807,854,1.2879576988448058,1.3270557746917462
1249,356,366,1.261791324640797,1.3270769486879828
1250,145,146,1.3271818129502273,1.3271818129502273
1251,1441,1471,1.319042246851705,1.3275135339697282
1252,1376,1379,1.3178039091067926,1.3275687034563426
1253,1225,1232,1.2967548454706859,1.327665891008765
1254,1955,2023,1.2447235575395361,1.3277072856153478
1255,1546,1558,1.2061703605940215,1.3277762851338688
1256,1742,1744,1.3055871564661063,1.3278126106652697
1257,1469,1556,1.3137129963331773,1.3278242351567013
1258,1365,1369,1.2982589073355875,1.3279409562337465
1259,2177,2179,1.2681337726384092,1.3282119364192544
1260,2147,2148,1.2689113658651543,1.3282178531784108
1261,2001,2070,1.3282833789119999,1.3282833789119999
1262,1595,1601,1.187555942112312,1.3282999942892633
1263,1299,1302,1.27262851348433,1.3283845457762724
1264,1959,1978,1.2809833595121136,1.3283904625368588
1265,0,1,1.328533025558643,1.328533025558643
1266,200,270,1.3285970299632663,1.3285970299632663
1267,1382,1383,1.3000196230858079,1.3288818159005853
1268,182,186,1.302199212530728,1.3290112529275766
1269,1632,1634,1.3109851153957155,1.3290359596295485
1270,515,518,1.2613464623009756,1.3290447938988275
1271,1551,1639,1.230535528570724,1.3291035098988822
1272,702,704,1.2529828356344552,1.3292521215232527
1273,1320,1342,1.1711381753876615,1.3293382828744784
1274,1050,1067,1.2570177156329054,1.3293782274767951
1275,197,272,1.2972268957463151,1.329542934667785
1276,1777,1795,1.242087199936019,1.329658670835753
1277,1853,1904,1.3303239848856017,1.3303239848856017
1278,1202,1203,1.2284710645605728,1.3303789837071367
1279,1100,1149,1.3103914874342468,1.33041049761611
1280,1880,1881,1.294756563151209,1.3306545472341145
1281,2028,2041,1.2537766078185248,1.3307920875190602
1282,1899,1901,1.2585895355705212,1.3308304088290754
1283,1251,1262,1.2364813198838753,1.3308741561035338
1284,211,218,1.251217094547176,1.3310517063171412
1285,1113,1115,1.3297134108904982,1.3311028525796464
1286,428,431,1.3313974040905479,1.3313974040905479
1287,496,507,1.3315027825220447,1.3315027825220447
1288,1657,1660,1.3213256073141926,1.331649550385908
1289,1835,2000,1.2988973607416017,1.3317115095116028
1290,1147,1168,1.2991755627539894,1.3317317380145821
1291,1440,1443,1.3135673502616725,1.331743654640248
1292,1062,1081,1.250581497397373,1.3317664858377385
1293,1854,1860,1.3023069535868057,1.331911393607548
1294,953,954,1.193359603328831,1.3322320106105054
1295,449,475,1.2868348291645755,1.3322678139618245
1296,1483,1484,1.268904664511503,1.3324232961654283
1297,766,2154,1.332559299136172,1.332559299136172
1298,851,1025,1.2957511676380522,1.33265322414129
1299,1924,1925,1.242720298979863,1.3326542533628467
1300,2099,2100,1.2832118504211323,1.3329318596431228
1301,435,439,1.2036332469640747,1.3330531405398185
1302,1942,1943,1.228599113752296,1.3331797232902713
1303,1094,1095,1.2556335636874736,1.3332195748804718
1304,1850,1869,1.2109583262966621,1.33343024186917
1305,1018,1039,1.2333172457123232,1.3334784351931397
1306,709,711,1.2420358534376101,1.3335259106782635
1307,332,333,1.3336245430287745,1.3336245430287745
1308,7,16,1.3338827524482475,1.3338827524482475
1309,933,934,1.2450924070288187,1.3341459428388245
1310,1778,1795,1.1540007309680664,1.3341637747409267
1311,883,884,1.225282835597923,1.3341834338357976
1312,1624,1630,1.268901313821406,1.334331432426204
1313,955,956,1.266127257147764,1.3343888007954892
1314,308,309,1.2602977188490252,1.334448401448495
1315,560,569,1.2953967427349957,1.3345171717098514
1316,121,123,1.3345519516169568,1.3345519516169568
1317,651,656,1.25480030663202,1.3347139670478687
1318,947,1249,1.2964794034374083,1.3349453343229083
1319,1637,1644,1.259774707209655,1.334996807491251
1320,1528,1542,1.3350010828296974,1.3350010828296974
1321,322,330,1.2560262898587469,1.3353004612391184
1322,160,165,1.312919838909201,1.3354995449001046
1323,350,351,1.2650488684061907,1.3355686124748325
1324,2211,2215,1.3327124404685327,1.3356299280088717
1325,1693,1699,1.1730897049170255,1.3357513684075542
1326,1389,1391,1.3172488594882636,1.3358301355877926
1327,1125,1139,1.3278671968675964,1.3359476542067878
1328,564,672,1.291422513681537,1.3359801091261476
1329,1412,1457,1.2736837944180919,1.3361149930737766
1330,1070,1142,1.336614797032511,1.336614797032511
1331,1580,1586,1.3296046929278582,1.3366297356170707
1332,106,107,1.3368120011918696,1.3368120011918696
1333,1116,1118,1.2775368253541874,1.337157694031778
1334,1733,1750,1.3004904883174206,1.3372303586655938
1335,411,415,1.2172408020059258,1.3372713926845405
1336,2051,2054,1.3373112429588783,1.3373112429588783
1337,1206,1231,1.3377117735579842,1.3377117735579842
1338,231,232,1.2486046633911705,1.3378935920846662
1339,1800,1801,1.2178100116560864,1.3384702395283963
1340,58,77,1.2933799258737027,1.3387473683455013
1341,44,45,1.2338824848398489,1.3387670039082464
1342,542,543,1.2055921287700841,1.3387708597010781
1343,458,459,1.2965417109230493,1.3388071456779358
1344,743,746,1.2871519739648596,1.3388500869956543
1345,42,48,1.2771806748422394,1.3389563465936063
1346,976,996,1.2473850198535752,1.339037033906926
1347,1366,1367,1.3124307561909394,1.3390854709089943
1348,125,127,1.323457258715317,1.339235626585375
1349,1651,1653,1.2837054412379605,1.3394997012071639
1350,489,490,1.2664965872208969,1.33974592554607
1351,2088,2090,1.3045902737307704,1.3398540032423245
1352,727,728,1.2752150678955123,1.3401266890355776
1353,576,579,1.2401928202068089,1.340175449834363
1354,589,590,1.254634266572193,1.34023845963664
1355,653,659,1.3174392807653048,1.340243605453571
1356,662,679,1.2350259574787326,1.3407171767040544
1357,1577,1584,1.3401378241640305,1.340925748193732
1358,1081,1091,1.2046783803156769,1.3409830247687888
1359,1723,1728,1.198532265663606,1.3410023862081435
1360,174,175,1.2109688593152563,1.3410473278463328
1361,1669,1696,1.2922321562235763,1.3410616074337576
1362,1827,1832,1.341120964781653,1.341120964781653
1363,1495,1497,1.2069103749082726,1.3413256519913987
1364,2203,2218,1.3037067770569497,1.3414329788993171
1365,1906,2030,1.2371825848674567,1.3416179374574844
1366,943,965,1.174860680696916,1.3417519844259005
1367,629,632,1.277989359392749,1.3417547669426855
1368,1919,1920,1.3417897226704145,1.3417897226704145
1369,1184,1186,1.2944150045799203,1.341802157246272
1370,1976,1977,1.3141595436332876,1.3419270039002063
1371,1210,1217,1.3147126635714377,1.3419815830684025
1372,426,438,1.282747900746967,1.3420978836112782
1373,2139,2141,1.3016244429466561,1.3421134380590078
1374,1763,2018,1.3421255605971314,1.3421255605971314
1375,93,243,1.3173392323396527,1.342134117435105
1376,1208,1221,1.3422839455481064,1.3422839455481064
1377,1338,1340,1.2352806836290042,1.3423378799788155
1378,905,911,1.29384663528807,1.3425112294682051
1379,251,276,1.2089061508788241,1.3428167592053228
1380,866,867,1.3430344361179427,1.3430344361179427
1381,1607,1610,1.263188924311563,1.3430673350276905
1382,1887,1902,1.224130261842744,1.343071475435106
1383,1773,1866,1.3176780753295108,1.343079144505566
1384,207,226,1.34325601978695,1.34325601978695
1385,752,756,1.2054933785443567,1.3434014522571112
1386,689,699,1.2229800783777491,1.3441846783977272
1387,567,570,1.344249531419331,1.344249531419331
1388,1257,1268,1.1963343957249406,1.3444206897626008
1389,1497,1513,1.1595470321327601,1.3444529250623924
1390,1954,2035,1.1839667271018874,1.3446986846943243
1391,1032,1033,1.3016440415429846,1.3447857964941534
1392,484,505,1.3360452862095369,1.3449290575108699
1393,1274,1418,1.335380019289778,1.3451296115319045
1394,1428,1429,1.333066512418122,1.3453317771066757
1395,1375,1476,1.26620784744258,1.3454913313205634
1396,1084,1112,1.3455488473780033,1.3455488473780033
1397,961,996,1.194876391865174,1.3459404634151435
1398,2061,2062,1.3071233409940437,1.3459410532919684
1399,404,405,1.3180974745370517,1.345966394158301
1400,2192,2193,1.2466110522718226,1.3459933849423256
1401,1327,1328,1.3462659368747014,1.3462659368747014
1402,2091,2104,1.2154056460103118,1.3462808037038652
1403,611,612,1.3463006760022376,1.3463006760022376
1404,1253,1256,1.198780559540392,1.3463647926658922
1405,1163,1178,1.3431547289312356,1.3466954569320473
1406,302,303,1.2866729230400227,1.3468819605053857
1407,926,1242,1.3348067963842078,1.346929668751935
1408,810,812,1.275525101953814,1.346968908434989
1409,1688,1695,1.275651760852463,1.3470969925446998
1410,1921,1922,1.248924707566501,1.3474967692441386
1411,1510,1512,1.335494634346146,1.347620239871203
1412,352,356,1.2428297752870816,1.3477558994336059
1413,843,845,1.267764919516416,1.3477693016126628
1414,82,90,1.3242248406412829,1.34779570334995
1415,837,898,1.2865803961067726,1.3478250960630067
1416,114,390,1.315362524716503,1.3479303253680017
1417,184,185,1.2510947586965973,1.347949397021686
1418,1351,1357,1.2136517953153245,1.3479892793282071
1419,824,826,1.3264287637510446,1.348243396598646
1420,1146,1168,1.2721339669751666,1.348346245920453
1421,1771,1782,1.268023127967793,1.3485553745293015
1422,1979,2003,1.2704852037946868,1.3486787959997306
1423,795,816,1.3323327453071507,1.3487313754138968
1424,1853,1915,1.3351348373904437,1.3488372502985377
1425,208,209,1.2552982950374032,1.3489204631358114
1426,149,156,1.3189906726576293,1.3489321566769163
1427,686,695,1.2279102595231377,1.3491819334322308
1428,2174,2176,1.2524907158128082,1.3492444767894065
1429,2042,2076,1.2193626360091732,1.3492942998730968
1430,581,584,1.34930380133583,1.34930380133583
1431,484,493,1.2334896021610628,1.3493515411578234
1432,1292,1294,1.3030021588049436,1.3493670249215988
1433,222,224,1.2594439168108436,1.3494474055404428
1434,1941,1955,1.2730961509343321,1.3495238206544455
1435,1561,1562,1.294185058632032,1.349541376142266
1436,1329,1356,1.2745514083460927,1.3495742632216634
1437,1360,1361,1.2672617649690148,1.3496095310279315
1438,1158,1177,1.2490098118926385,1.3496187460953013
1439,1536,1565,1.184121132799706,1.349695624826855
1440,372,373,1.3497354238093162,1.3497354238093162
1441,1751,1752,1.3497669236943546,1.3497669236943546
1442,267,278,1.2130525951662021,1.3497849207046446
1443,577,596,1.251196706069399,1.349881704219138
1444,2152,2161,1.3131076500730146,1.350223087205722
1445,448,466,1.3187617878378288,1.3504823144567308
1446,585,603,1.3367992792207708,1.3505195896802797
1447,1529,1589,1.3507147263981552,1.3507147263981552
1448,1574,1580,1.2964531678107518,1.350756937866013
1449,1761,1874,1.294277041913551,1.350824757661666
1450,1801,1805,1.2071710337652684,1.351118958800489
1451,167,169,1.3274380726552542,1.3511270388303345
1452,227,234,1.232748298456315,1.351270188490178
1453,308,314,1.2275362471614595,1.351723178181559
1454,563,580,1.3520204080092393,1.3520204080092393
1455,879,983,1.305987649825449,1.352031731074133
1456,1165,1448,1.3055285373766305,1.352039585990274
1457,191,254,1.35204242074093,1.35204242074093
1458,451,461,1.236526020203157,1.3521419962396866
1459,327,339,1.2138864889944474,1.3522486306617663
1460,1691,1692,1.2128948617164774,1.3526470701283289
1461,853,985,1.3526869204519965,1.3526869204519965
1462,759,762,1.208860429253505,1.3528733722341229
1463,1595,1613,1.244033378820299,1.352935159533401
1464,619,621,1.3029662652714291,1.352957484457352
1465,745,885,1.325707358356286,1.3529857083521017
1466,119,143,1.3008533306084524,1.353191887325064
1467,1027,1028,1.274961650750467,1.3532833540013505
1468,1846,1869,1.2002409055237695,1.3533676042917768
1469,731,1313,1.3283473953454688,1.353377677529453
1470,602,606,1.3534693390323556,1.3534693390323556
1471,1139,1141,1.2514277560336555,1.3535567067693826
1472,482,485,1.2374780971056938,1.3537904575869444
1473,95,335,1.3535855634392013,1.3539765131562391
1474,248,255,1.2390129382796982,1.3540561266897413
1475,2143,2145,1.2714753870460678,1.3540963148974725
1476,361,362,1.335666538489611,1.354154924859712
1477,54,70,1.3278447833641875,1.3542251203040059
1478,1190,1194,1.2877761245413653,1.3542304342990463
1479,27,30,1.3233640908709907,1.354533051790255
1480,154,161,1.2863093860866819,1.354785174527145
1481,191,263,1.3278511872609084,1.3548300891957696
1482,2124,2125,1.355164598281469,1.355164598281469
1483,892,930,1.323720663341713,1.3552441061308234
