bc,bh,legacy_expfact_reconstruction_rmse,legacy_observed_rmse,legacy_expfact_pf_rmse,fast_expfact_reconstruction_rmse,fast_observed_rmse,fast_expfact_pf_rmse,slow-N_expfact_reconstruction_rmse,slow-N_observed_rmse
0.025,1.7000000000000002,0.2964899907692987,0.3451728910175555,3.119817866012517,0.2986300614386436,0.3479883888836045,3.1582798676276425,0.29494185277837504,0.3433988905158491
0.025,1.8,0.2926560650253421,0.33986283855932986,3.0731856830000486,0.29507225924265235,0.3431295000528025,3.1152987168411124,0.2909320155565381,0.33784932024690945
0.025,1.9000000000000001,0.2888724545465864,0.3344584545539412,3.0281799395155695,0.29156995852255296,0.33821939359740877,3.0739445569726356,0.286987614263221,0.33221310654765074
0.025,2.0,0.28516862752236866,0.32898072795450606,2.98487420652111,0.28814126269124435,0.33327258970534096,3.034253539520799,0.28314906202575896,0.32652469219012226
0.025,2.1,0.28157915194048444,0.3234573872490554,2.943343522290254,0.28480582377517677,0.32830598276041245,2.9962608868710454,0.2794588614164307,0.32082212915079666
0.025,2.2,0.27814226748453585,0.317921752305086,2.903664052614119,0.2815846019370953,0.3233388008751108,2.9600007084178515,0.27595836728502204,0.31514333196102395
0.025,2.3000000000000003,0.2748975208548813,0.3124103167529567,2.865912690481229,0.278499350239526,0.3183922400050109,2.9255058094164137,0.27268548040622237,0.30952344644205454
0.025,2.4000000000000004,0.2718831592020955,0.30695993025510154,2.830166593552708,0.2755718475198718,0.31348876878004917,2.8928074930773615,0.2696737590875211,0.3039940767354695
0.025,2.5,0.26913401833022754,0.3016055603089114,2.7965026593666216,0.2728229708497338,0.30865119154039705,2.8619353564877312,0.2669526176428615,0.29858403186895927
0.025,2.6,0.2666802941485457,0.2963791743297598,2.7649969401809282,0.27027174429833384,0.30390162306964635,2.832917081028034,0.26454784964608036,0.2933206413255097
0.025,2.7,0.2645471149964052,0.29130965631803113,2.735724001678106,0.2679345073312302,0.2992605461557723,2.805778218074109,0.2624818259239968,0.28823073725351545
0.025,2.8000000000000003,0.26275454163814554,0.2864232702073425,2.7087562323486973,0.26582431614796964,0.2947460928163416,2.780541970941331,0.26077313936724755,0.2833408355120802
0.025,2.9000000000000004,0.2613176308340423,0.2817441479192449,2.6841631131510275,0.2639506391233619,0.29037362978341347,2.7572289742648928,0.2594358601276233,0.2786765289282741
0.025,3.0,0.2602464059192796,0.27729448770746146,2.6620104598772314,0.26231935132917933,0.28615566208955046,2.7358570723265596,0.258478753968739,0.27426143287895194
0.025,3.1,0.25954579128024274,0.27309440934938567,2.6423596533729907,0.26093298716678,0.2821020141262219,2.7164410982415363,0.25790481508102775,0.27011612984357086
0.025,3.2,0.2592156688000574,0.26916160974682224,2.625266875164036,0.25979118162209996,0.2782202145779042,2.6989926564043767,0.2577113225795677,0.2662574689672481
0.025,3.3000000000000003,0.2592512062992897,0.2655110490408783,2.6107823679265425,0.25889122001472087,0.2745160000270568,2.6835199111436827,0.2578904263976027,0.2626983801334912
0.025,3.4000000000000004,0.2596435289909134,0.26215486632064405,2.5989497413957747,0.25822861973596684,0.2709938561739139,2.670027385122347,0.25843012038392565,0.259448171875344
0.025,3.5,0.26038068146500165,0.2591026050094392,2.5898053445594464,0.2577976805827333,0.26765752909596174,2.6585157716024463,0.25931540260533936,0.2565131483327379
0.025,3.6,0.2614487191272606,0.2563616938129585,2.5833777242011364,0.25759195851737765,0.2645104570443259,2.648981765222297,0.26052941250927053,0.25389730988770187
0.025,3.7,0.262832741722881,0.2539380486664561,2.57968718798832,0.2576046372245865,0.2615560927271064,2.6414179163537588,0.2620543788703302,0.2516029335285652
0.025,3.8000000000000003,0.264517725372343,0.25183663756407976,2.5787454873690017,0.257828789425271,0.25879810415311644,2.6358125143675575,0.2638723268543724,0.24963096634589435
0.025,3.9000000000000004,0.26648906343373485,0.25006185506854345,2.5805556316737994,0.25825753326107975,0.2562404565772956,2.632149505186256,0.26596560345896686,0.24798130469259153
0.025,4.0,0.26873278096888703,0.2486175977559076,2.5851118402272664,0.2588840974760587,0.2538873877775153,2.630408448312455,0.2683173012867377,0.24665306182008867
0.05,0.0,0.3285954213236467,0.38732574990633056,3.618447768647405,0.3288367840999892,0.38756973348817836,3.6217778510498593,0.3284780816929243,0.38720276534765674
0.05,0.1,0.3251559965482394,0.3834054992004557,3.5568265707097937,0.32541723639574816,0.38367576741885984,3.5604095657080705,0.32502737353476546,0.38326945266801793
0.05,0.2,0.3216830235102764,0.3793881834552701,3.496149744013757,0.3219740914924584,0.3796976951817932,3.5002449566400218,0.32153519803682507,0.37923071191281493
0.05,0.30000000000000004,0.3181716635149895,0.37526479360187337,3.4364673124897025,0.31850287530341703,0.3756275845478708,3.441325978549848,0.3179955392715626,0.37507594249315196
