index,Primary_cluster,Secondary_cluster,n_Ca,n_CDZ_ligands,n_Ca_final,n_CDZ_ligands_final,dir_prefix
427,1,0,0,1,0,1,liganded_ions/cluster_1_0_ca0_cdz1/complex_rank3_plddt0.6142410_ca0_cdz1_minimised
428,1,0,0,1,0,1,liganded_ions/cluster_1_0_ca0_cdz1/complex_rank4_plddt0.6131877_ca0_cdz1_minimised
429,1,0,0,1,0,1,liganded_ions/cluster_1_0_ca0_cdz1/complex_rank5_plddt0.6103368_ca0_cdz1_minimised
430,1,0,0,2,0,2,liganded_ions/cluster_1_0_ca0_cdz2/complex_rank1_plddt0.5630780_ca0_cdz2_minimised
431,1,0,0,2,0,2,liganded_ions/cluster_1_0_ca0_cdz2/complex_rank2_plddt0.5602223_ca0_cdz2_minimised
432,1,0,0,2,0,2,liganded_ions/cluster_1_0_ca0_cdz2/complex_rank3_plddt0.5583852_ca0_cdz2_minimised
433,1,0,0,2,0,2,liganded_ions/cluster_1_0_ca0_cdz2/complex_rank4_plddt0.5552270_ca0_cdz2_minimised
434,1,0,0,2,0,2,liganded_ions/cluster_1_0_ca0_cdz2/complex_rank5_plddt0.5548438_ca0_cdz2_minimised
435,1,0,1,0,1,0,liganded_ions/cluster_1_0_ca1_cdz0/complex_rank1_plddt0.7853650_ca1_cdz0_minimised
436,1,0,1,0,1,0,liganded_ions/cluster_1_0_ca1_cdz0/complex_rank2_plddt0.7839457_ca1_cdz0_minimised
437,1,0,1,0,1,0,liganded_ions/cluster_1_0_ca1_cdz0/complex_rank3_plddt0.7805219_ca1_cdz0_minimised
438,1,0,1,0,1,0,liganded_ions/cluster_1_0_ca1_cdz0/complex_rank4_plddt0.7798307_ca1_cdz0_minimised
439,1,0,1,0,1,0,liganded_ions/cluster_1_0_ca1_cdz0/complex_rank5_plddt0.7738279_ca1_cdz0_minimised
440,1,0,1,1,1,1,liganded_ions/cluster_1_0_ca1_cdz1/complex_rank1_plddt0.6158728_ca1_cdz1_minimised
441,1,0,1,1,1,1,liganded_ions/cluster_1_0_ca1_cdz1/complex_rank2_plddt0.6150643_ca1_cdz1_minimised
442,1,0,1,1,1,1,liganded_ions/cluster_1_0_ca1_cdz1/complex_rank3_plddt0.6146961_ca1_cdz1_minimised
443,1,0,1,1,1,1,liganded_ions/cluster_1_0_ca1_cdz1/complex_rank4_plddt0.6125211_ca1_cdz1_minimised
444,1,0,1,1,1,1,liganded_ions/cluster_1_0_ca1_cdz1/complex_rank5_plddt0.6107954_ca1_cdz1_minimised
445,1,0,1,2,1,2,liganded_ions/cluster_1_0_ca1_cdz2/complex_rank1_plddt0.5696043_ca1_cdz2_minimised
446,1,0,1,2,1,2,liganded_ions/cluster_1_0_ca1_cdz2/complex_rank2_plddt0.5672022_ca0_cdz2_minimised
447,1,0,1,2,1,2,liganded_ions/cluster_1_0_ca1_cdz2/complex_rank3_plddt0.5665821_ca1_cdz2_minimised
448,1,0,1,2,1,2,liganded_ions/cluster_1_0_ca1_cdz2/complex_rank4_plddt0.5665768_ca1_cdz2_minimised
449,1,0,1,2,1,2,liganded_ions/cluster_1_0_ca1_cdz2/complex_rank5_plddt0.5657899_ca1_cdz2_minimised
450,1,0,2,0,2,0,liganded_ions/cluster_1_0_ca2_cdz0/complex_rank1_plddt0.5065236_ca2_cdz0_minimised
451,1,0,2,0,2,0,liganded_ions/cluster_1_0_ca2_cdz0/complex_rank2_plddt0.5007832_ca2_cdz0_minimised
452,1,0,2,0,2,0,liganded_ions/cluster_1_0_ca2_cdz0/complex_rank3_plddt0.4984858_ca2_cdz0_minimised
453,1,0,2,0,2,0,liganded_ions/cluster_1_0_ca2_cdz0/complex_rank4_plddt0.4908118_ca2_cdz0_minimised
454,1,0,2,0,2,0,liganded_ions/cluster_1_0_ca2_cdz0/complex_rank5_plddt0.4847901_ca2_cdz0_minimised
455,1,0,2,1,2,1,liganded_ions/cluster_1_0_ca2_cdz1/complex_rank1_plddt0.6081347_ca2_cdz1_minimised
456,1,0,2,1,2,1,liganded_ions/cluster_1_0_ca2_cdz1/complex_rank2_plddt0.6075784_ca2_cdz1_minimised
457,1,0,2,1,2,1,liganded_ions/cluster_1_0_ca2_cdz1/complex_rank3_plddt0.6068234_ca2_cdz1_minimised
458,1,0,2,1,2,1,liganded_ions/cluster_1_0_ca2_cdz1/complex_rank4_plddt0.6055459_ca2_cdz1_minimised
459,1,0,2,1,2,1,liganded_ions/cluster_1_0_ca2_cdz1/complex_rank5_plddt0.6025846_ca2_cdz1_minimised
460,1,0,2,2,2,2,liganded_ions/cluster_1_0_ca2_cdz2/complex_rank1_plddt0.5578001_ca2_cdz2_minimised
461,1,0,2,2,2,2,liganded_ions/cluster_1_0_ca2_cdz2/complex_rank2_plddt0.5550758_ca2_cdz2_minimised
462,1,0,2,2,2,2,liganded_ions/cluster_1_0_ca2_cdz2/complex_rank3_plddt0.5549020_ca2_cdz2_minimised
463,1,0,2,2,2,2,liganded_ions/cluster_1_0_ca2_cdz2/complex_rank4_plddt0.5541145_ca2_cdz2_minimised
464,1,0,2,2,2,2,liganded_ions/cluster_1_0_ca2_cdz2/complex_rank5_plddt0.5513031_ca2_cdz2_minimised
465,1,0,3,0,3,0,liganded_ions/cluster_1_0_ca3_cdz0/complex_rank1_plddt0.4728917_ca3_cdz0_minimised
466,1,0,3,0,3,0,liganded_ions/cluster_1_0_ca3_cdz0/complex_rank2_plddt0.4714308_ca2_cdz0_minimised
467,1,0,3,0,3,0,liganded_ions/cluster_1_0_ca3_cdz0/complex_rank3_plddt0.4711356_ca3_cdz0_minimised
468,1,0,3,0,3,0,liganded_ions/cluster_1_0_ca3_cdz0/complex_rank4_plddt0.4677855_ca3_cdz0_minimised
469,1,0,3,0,3,0,liganded_ions/cluster_1_0_ca3_cdz0/complex_rank5_plddt0.4485950_ca3_cdz0_minimised
470,1,0,3,1,3,1,liganded_ions/cluster_1_0_ca3_cdz1/complex_rank1_plddt0.6049132_ca2_cdz1_minimised
471,1,0,3,1,3,1,liganded_ions/cluster_1_0_ca3_cdz1/complex_rank2_plddt0.6040478_ca3_cdz1_minimised
472,1,0,3,1,3,1,liganded_ions/cluster_1_0_ca3_cdz1/complex_rank3_plddt0.6026118_ca3_cdz1_minimised
473,1,0,3,1,3,1,liganded_ions/cluster_1_0_ca3_cdz1/complex_rank4_plddt0.5986517_ca2_cdz1_minimised
474,1,0,3,1,3,1,liganded_ions/cluster_1_0_ca3_cdz1/complex_rank5_plddt0.5965189_ca3_cdz1_minimised
475,1,0,3,2,3,2,liganded_ions/cluster_1_0_ca3_cdz2/complex_rank1_plddt0.5634699_ca3_cdz2_minimised
476,1,0,3,2,3,2,liganded_ions/cluster_1_0_ca3_cdz2/complex_rank2_plddt0.5628624_ca3_cdz2_minimised
477,1,0,3,2,3,2,liganded_ions/cluster_1_0_ca3_cdz2/complex_rank3_plddt0.5624488_ca2_cdz2_minimised
478,1,0,3,2,3,2,liganded_ions/cluster_1_0_ca3_cdz2/complex_rank4_plddt0.5609832_ca3_cdz2_minimised
479,1,0,3,2,3,2,liganded_ions/cluster_1_0_ca3_cdz2/complex_rank5_plddt0.5551388_ca3_cdz2_minimised
480,1,0,4,0,4,0,liganded_ions/cluster_1_0_ca4_cdz0/complex_rank1_plddt0.4580356_ca4_cdz0_minimised
481,1,0,4,0,4,0,liganded_ions/cluster_1_0_ca4_cdz0/complex_rank2_plddt0.4539155_ca4_cdz0_minimised
482,1,0,4,0,4,0,liganded_ions/cluster_1_0_ca4_cdz0/complex_rank3_plddt0.4521477_ca4_cdz0_minimised
483,1,0,4,0,4,0,liganded_ions/cluster_1_0_ca4_cdz0/complex_rank4_plddt0.4502025_ca4_cdz0_minimised
484,1,0,4,0,4,0,liganded_ions/cluster_1_0_ca4_cdz0/complex_rank5_plddt0.4470002_ca4_cdz0_minimised
485,1,0,4,1,4,1,liganded_ions/cluster_1_0_ca4_cdz1/complex_rank1_plddt0.6106095_ca4_cdz1_minimised
486,1,0,4,1,4,1,liganded_ions/cluster_1_0_ca4_cdz1/complex_rank2_plddt0.6097475_ca2_cdz1_minimised
487,1,0,4,1,4,1,liganded_ions/cluster_1_0_ca4_cdz1/complex_rank3_plddt0.6026285_ca3_cdz1_minimised
488,1,0,4,1,4,1,liganded_ions/cluster_1_0_ca4_cdz1/complex_rank4_plddt0.6020187_ca4_cdz1_minimised
489,1,0,4,1,4,1,liganded_ions/cluster_1_0_ca4_cdz1/complex_rank5_plddt0.6018745_ca4_cdz1_minimised
490,1,0,4,2,4,2,liganded_ions/cluster_1_0_ca4_cdz2/complex_rank1_plddt0.5494455_ca3_cdz2_minimised
491,1,0,4,2,4,2,liganded_ions/cluster_1_0_ca4_cdz2/complex_rank2_plddt0.5487187_ca4_cdz2_minimised
492,1,0,4,2,4,2,liganded_ions/cluster_1_0_ca4_cdz2/complex_rank3_plddt0.5481569_ca4_cdz2_minimised
493,1,0,4,2,4,2,liganded_ions/cluster_1_0_ca4_cdz2/complex_rank4_plddt0.5479373_ca2_cdz2_minimised
494,1,0,4,2,4,2,liganded_ions/cluster_1_0_ca4_cdz2/complex_rank5_plddt0.5474429_ca3_cdz2_minimised
495,1,1,0,1,0,1,liganded_ions/cluster_1_1_ca0_cdz1/complex_rank1_plddt0.6298572_ca0_cdz1_minimised
496,1,1,0,1,0,1,liganded_ions/cluster_1_1_ca0_cdz1/complex_rank2_plddt0.6260909_ca0_cdz1_minimised
497,1,1,0,1,0,1,liganded_ions/cluster_1_1_ca0_cdz1/complex_rank3_plddt0.6238754_ca0_cdz1_minimised
498,1,1,0,1,0,1,liganded_ions/cluster_1_1_ca0_cdz1/complex_rank4_plddt0.6181899_ca0_cdz1_minimised
499,1,1,0,1,0,1,liganded_ions/cluster_1_1_ca0_cdz1/complex_rank5_plddt0.6179363_ca0_cdz1_minimised
500,1,1,0,2,0,2,liganded_ions/cluster_1_1_ca0_cdz2/complex_rank1_plddt0.5740216_ca0_cdz2_minimised
501,1,1,0,2,0,2,liganded_ions/cluster_1_1_ca0_cdz2/complex_rank2_plddt0.5694814_ca0_cdz2_minimised
502,1,1,0,2,0,2,liganded_ions/cluster_1_1_ca0_cdz2/complex_rank3_plddt0.5688768_ca0_cdz2_minimised
503,1,1,0,2,0,2,liganded_ions/cluster_1_1_ca0_cdz2/complex_rank4_plddt0.5687915_ca0_cdz2_minimised
504,1,1,0,2,0,2,liganded_ions/cluster_1_1_ca0_cdz2/complex_rank5_plddt0.5676627_ca0_cdz2_minimised
505,1,1,1,0,1,0,liganded_ions/cluster_1_1_ca1_cdz0/complex_rank1_plddt0.7895423_ca1_cdz0_minimised
506,1,1,1,0,1,0,liganded_ions/cluster_1_1_ca1_cdz0/complex_rank2_plddt0.7888702_ca1_cdz0_minimised
507,1,1,1,0,1,0,liganded_ions/cluster_1_1_ca1_cdz0/complex_rank3_plddt0.7827505_ca1_cdz0_minimised
508,1,1,1,0,1,0,liganded_ions/cluster_1_1_ca1_cdz0/complex_rank4_plddt0.7801433_ca1_cdz0_minimised
509,1,1,1,0,1,0,liganded_ions/cluster_1_1_ca1_cdz0/complex_rank5_plddt0.7762939_ca1_cdz0_minimised
510,1,1,1,1,1,1,liganded_ions/cluster_1_1_ca1_cdz1/complex_rank1_plddt0.6192023_ca1_cdz1_minimised
511,1,1,1,1,1,1,liganded_ions/cluster_1_1_ca1_cdz1/complex_rank2_plddt0.6178513_ca1_cdz1_minimised
512,1,1,1,1,1,1,liganded_ions/cluster_1_1_ca1_cdz1/complex_rank3_plddt0.6168642_ca1_cdz1_minimised
513,1,1,1,1,1,1,liganded_ions/cluster_1_1_ca1_cdz1/complex_rank4_plddt0.6110041_ca1_cdz1_minimised
514,1,1,1,1,1,1,liganded_ions/cluster_1_1_ca1_cdz1/complex_rank5_plddt0.6101964_ca1_cdz1_minimised
515,1,1,1,2,1,2,liganded_ions/cluster_1_1_ca1_cdz2/complex_rank1_plddt0.5661611_ca0_cdz2_minimised
516,1,1,1,2,1,2,liganded_ions/cluster_1_1_ca1_cdz2/complex_rank2_plddt0.5653004_ca0_cdz2_minimised
517,1,1,1,2,1,2,liganded_ions/cluster_1_1_ca1_cdz2/complex_rank3_plddt0.5636923_ca1_cdz2_minimised
518,1,1,1,2,1,2,liganded_ions/cluster_1_1_ca1_cdz2/complex_rank4_plddt0.5634439_ca1_cdz2_minimised
519,1,1,1,2,1,2,liganded_ions/cluster_1_1_ca1_cdz2/complex_rank5_plddt0.5623013_ca1_cdz2_minimised
520,1,1,2,0,2,0,liganded_ions/cluster_1_1_ca2_cdz0/complex_rank1_plddt0.5087188_ca2_cdz0_minimised
521,1,1,2,0,2,0,liganded_ions/cluster_1_1_ca2_cdz0/complex_rank2_plddt0.5074487_ca2_cdz0_minimised
522,1,1,2,0,2,0,liganded_ions/cluster_1_1_ca2_cdz0/complex_rank3_plddt0.4990003_ca2_cdz0_minimised
523,1,1,2,0,2,0,liganded_ions/cluster_1_1_ca2_cdz0/complex_rank4_plddt0.4919695_ca2_cdz0_minimised
524,1,1,2,0,2,0,liganded_ions/cluster_1_1_ca2_cdz0/complex_rank5_plddt0.4808747_ca2_cdz0_minimised
525,1,1,2,1,2,1,liganded_ions/cluster_1_1_ca2_cdz1/complex_rank1_plddt0.6147884_ca2_cdz1_minimised
526,1,1,2,1,2,1,liganded_ions/cluster_1_1_ca2_cdz1/complex_rank2_plddt0.6132900_ca2_cdz1_minimised
527,1,1,2,1,2,1,liganded_ions/cluster_1_1_ca2_cdz1/complex_rank3_plddt0.6131483_ca2_cdz1_minimised
528,1,1,2,1,2,1,liganded_ions/cluster_1_1_ca2_cdz1/complex_rank4_plddt0.6102671_ca2_cdz1_minimised
529,1,1,2,1,2,1,liganded_ions/cluster_1_1_ca2_cdz1/complex_rank5_plddt0.6101646_ca2_cdz1_minimised
530,1,1,2,2,2,2,liganded_ions/cluster_1_1_ca2_cdz2/complex_rank1_plddt0.5527497_ca2_cdz2_minimised
531,1,1,2,2,2,2,liganded_ions/cluster_1_1_ca2_cdz2/complex_rank2_plddt0.5521171_ca2_cdz2_minimised
532,1,1,2,2,2,2,liganded_ions/cluster_1_1_ca2_cdz2/complex_rank3_plddt0.5520880_ca1_cdz2_minimised
533,1,1,2,2,2,2,liganded_ions/cluster_1_1_ca2_cdz2/complex_rank4_plddt0.5510820_ca2_cdz2_minimised
534,1,1,2,2,2,2,liganded_ions/cluster_1_1_ca2_cdz2/complex_rank5_plddt0.5493890_ca2_cdz2_minimised
535,1,1,3,0,3,0,liganded_ions/cluster_1_1_ca3_cdz0/complex_rank1_plddt0.4773120_ca3_cdz0_minimised
536,1,1,3,0,3,0,liganded_ions/cluster_1_1_ca3_cdz0/complex_rank2_plddt0.4734598_ca3_cdz0_minimised
537,1,1,3,0,3,0,liganded_ions/cluster_1_1_ca3_cdz0/complex_rank3_plddt0.4586694_ca3_cdz0_minimised
538,1,1,3,0,3,0,liganded_ions/cluster_1_1_ca3_cdz0/complex_rank4_plddt0.4551703_ca2_cdz0_minimised
539,1,1,3,0,3,0,liganded_ions/cluster_1_1_ca3_cdz0/complex_rank5_plddt0.4541969_ca3_cdz0_minimised
540,1,1,3,1,3,1,liganded_ions/cluster_1_1_ca3_cdz1/complex_rank1_plddt0.6199719_ca2_cdz1_minimised
541,1,1,3,1,3,1,liganded_ions/cluster_1_1_ca3_cdz1/complex_rank2_plddt0.6178628_ca3_cdz1_minimised
542,1,1,3,1,3,1,liganded_ions/cluster_1_1_ca3_cdz1/complex_rank3_plddt0.6165125_ca2_cdz1_minimised
543,1,1,3,1,3,1,liganded_ions/cluster_1_1_ca3_cdz1/complex_rank4_plddt0.6159209_ca3_cdz1_minimised
544,1,1,3,1,3,1,liganded_ions/cluster_1_1_ca3_cdz1/complex_rank5_plddt0.6151128_ca3_cdz1_minimised
545,1,1,3,2,3,2,liganded_ions/cluster_1_1_ca3_cdz2/complex_rank1_plddt0.5569681_ca3_cdz2_minimised
546,1,1,3,2,3,2,liganded_ions/cluster_1_1_ca3_cdz2/complex_rank2_plddt0.5550143_ca3_cdz2_minimised
547,1,1,3,2,3,2,liganded_ions/cluster_1_1_ca3_cdz2/complex_rank3_plddt0.5542169_ca3_cdz2_minimised
548,1,1,3,2,3,2,liganded_ions/cluster_1_1_ca3_cdz2/complex_rank4_plddt0.5539533_ca3_cdz2_minimised
549,1,1,3,2,3,2,liganded_ions/cluster_1_1_ca3_cdz2/complex_rank5_plddt0.5527795_ca2_cdz2_minimised
550,1,1,4,0,4,0,liganded_ions/cluster_1_1_ca4_cdz0/complex_rank1_plddt0.4722684_ca4_cdz0_minimised
551,1,1,4,0,4,0,liganded_ions/cluster_1_1_ca4_cdz0/complex_rank2_plddt0.4682895_ca4_cdz0_minimised
552,1,1,4,0,4,0,liganded_ions/cluster_1_1_ca4_cdz0/complex_rank3_plddt0.4565117_ca4_cdz0_minimised
553,1,1,4,0,4,0,liganded_ions/cluster_1_1_ca4_cdz0/complex_rank4_plddt0.4497840_ca4_cdz0_minimised
554,1,1,4,0,4,0,liganded_ions/cluster_1_1_ca4_cdz0/complex_rank5_plddt0.4357828_ca3_cdz0_minimised
555,1,1,4,1,4,1,liganded_ions/cluster_1_1_ca4_cdz1/complex_rank1_plddt0.5964790_ca3_cdz1_minimised
556,1,1,4,1,4,1,liganded_ions/cluster_1_1_ca4_cdz1/complex_rank2_plddt0.5942994_ca4_cdz1_minimised
557,1,1,4,1,4,1,liganded_ions/cluster_1_1_ca4_cdz1/complex_rank3_plddt0.5891400_ca4_cdz1_minimised
558,1,1,4,1,4,1,liganded_ions/cluster_1_1_ca4_cdz1/complex_rank4_plddt0.5890278_ca4_cdz1_minimised
559,1,1,4,1,4,1,liganded_ions/cluster_1_1_ca4_cdz1/complex_rank5_plddt0.5866678_ca4_cdz1_minimised
560,1,1,4,2,4,2,liganded_ions/cluster_1_1_ca4_cdz2/complex_rank1_plddt0.5449132_ca1_cdz2_minimised
561,1,1,4,2,4,2,liganded_ions/cluster_1_1_ca4_cdz2/complex_rank2_plddt0.5443270_ca4_cdz2_minimised
562,1,1,4,2,4,2,liganded_ions/cluster_1_1_ca4_cdz2/complex_rank3_plddt0.5439116_ca4_cdz2_minimised
563,1,1,4,2,4,2,liganded_ions/cluster_1_1_ca4_cdz2/complex_rank4_plddt0.5430584_ca3_cdz2_minimised
564,1,1,4,2,4,2,liganded_ions/cluster_1_1_ca4_cdz2/complex_rank5_plddt0.5421695_ca3_cdz2_minimised
565,1,2,0,1,0,1,liganded_ions/cluster_1_2_ca0_cdz1/complex_rank1_plddt0.6171963_ca0_cdz1_minimised
566,1,2,0,1,0,1,liganded_ions/cluster_1_2_ca0_cdz1/complex_rank2_plddt0.6153147_ca0_cdz1_minimised
567,1,2,0,1,0,1,liganded_ions/cluster_1_2_ca0_cdz1/complex_rank3_plddt0.6141618_ca0_cdz1_minimised
568,1,2,0,1,0,1,liganded_ions/cluster_1_2_ca0_cdz1/complex_rank4_plddt0.6116644_ca0_cdz1_minimised
569,1,2,0,1,0,1,liganded_ions/cluster_1_2_ca0_cdz1/complex_rank5_plddt0.6058283_ca0_cdz1_minimised
570,1,2,0,2,0,2,liganded_ions/cluster_1_2_ca0_cdz2/complex_rank1_plddt0.5653536_ca0_cdz2_minimised
571,1,2,0,2,0,2,liganded_ions/cluster_1_2_ca0_cdz2/complex_rank2_plddt0.5652480_ca0_cdz2_minimised
572,1,2,0,2,0,2,liganded_ions/cluster_1_2_ca0_cdz2/complex_rank3_plddt0.5650395_ca0_cdz2_minimised
573,1,2,0,2,0,2,liganded_ions/cluster_1_2_ca0_cdz2/complex_rank4_plddt0.5632327_ca0_cdz2_minimised
574,1,2,0,2,0,2,liganded_ions/cluster_1_2_ca0_cdz2/complex_rank5_plddt0.5621340_ca0_cdz2_minimised
575,1,2,1,0,1,0,liganded_ions/cluster_1_2_ca1_cdz0/complex_rank1_plddt0.7931498_ca1_cdz0_minimised
576,1,2,1,0,1,0,liganded_ions/cluster_1_2_ca1_cdz0/complex_rank2_plddt0.7872615_ca1_cdz0_minimised
577,1,2,1,0,1,0,liganded_ions/cluster_1_2_ca1_cdz0/complex_rank3_plddt0.7833070_ca1_cdz0_minimised
578,1,2,1,0,1,0,liganded_ions/cluster_1_2_ca1_cdz0/complex_rank4_plddt0.7827908_ca1_cdz0_minimised
579,1,2,1,0,1,0,liganded_ions/cluster_1_2_ca1_cdz0/complex_rank5_plddt0.7778710_ca1_cdz0_minimised
580,1,2,1,1,1,1,liganded_ions/cluster_1_2_ca1_cdz1/complex_rank1_plddt0.6164138_ca1_cdz1_minimised
581,1,2,1,1,1,1,liganded_ions/cluster_1_2_ca1_cdz1/complex_rank2_plddt0.6137275_ca1_cdz1_minimised
582,1,2,1,1,1,1,liganded_ions/cluster_1_2_ca1_cdz1/complex_rank3_plddt0.6135848_ca1_cdz1_minimised
583,1,2,1,1,1,1,liganded_ions/cluster_1_2_ca1_cdz1/complex_rank4_plddt0.6128014_ca1_cdz1_minimised
584,1,2,1,1,1,1,liganded_ions/cluster_1_2_ca1_cdz1/complex_rank5_plddt0.6122642_ca1_cdz1_minimised
585,1,2,1,2,1,2,liganded_ions/cluster_1_2_ca1_cdz2/complex_rank1_plddt0.5620524_ca1_cdz2_minimised
586,1,2,1,2,1,2,liganded_ions/cluster_1_2_ca1_cdz2/complex_rank2_plddt0.5603643_ca1_cdz2_minimised
587,1,2,1,2,1,2,liganded_ions/cluster_1_2_ca1_cdz2/complex_rank3_plddt0.5599580_ca1_cdz2_minimised
588,1,2,1,2,1,2,liganded_ions/cluster_1_2_ca1_cdz2/complex_rank4_plddt0.5593793_ca1_cdz2_minimised
589,1,2,1,2,1,2,liganded_ions/cluster_1_2_ca1_cdz2/complex_rank5_plddt0.5578811_ca1_cdz2_minimised
590,1,2,2,0,2,0,liganded_ions/cluster_1_2_ca2_cdz0/complex_rank1_plddt0.4897240_ca2_cdz0_minimised
591,1,2,2,0,2,0,liganded_ions/cluster_1_2_ca2_cdz0/complex_rank2_plddt0.4894533_ca2_cdz0_minimised
592,1,2,2,0,2,0,liganded_ions/cluster_1_2_ca2_cdz0/complex_rank3_plddt0.4837849_ca2_cdz0_minimised
593,1,2,2,0,2,0,liganded_ions/cluster_1_2_ca2_cdz0/complex_rank4_plddt0.4643338_ca2_cdz0_minimised
594,1,2,2,0,2,0,liganded_ions/cluster_1_2_ca2_cdz0/complex_rank5_plddt0.4639775_ca2_cdz0_minimised
595,1,2,2,1,2,1,liganded_ions/cluster_1_2_ca2_cdz1/complex_rank1_plddt0.6181383_ca2_cdz1_minimised
596,1,2,2,1,2,1,liganded_ions/cluster_1_2_ca2_cdz1/complex_rank2_plddt0.6149923_ca2_cdz1_minimised
597,1,2,2,1,2,1,liganded_ions/cluster_1_2_ca2_cdz1/complex_rank3_plddt0.6142479_ca2_cdz1_minimised
598,1,2,2,1,2,1,liganded_ions/cluster_1_2_ca2_cdz1/complex_rank4_plddt0.6125298_ca2_cdz1_minimised
599,1,2,2,1,2,1,liganded_ions/cluster_1_2_ca2_cdz1/complex_rank5_plddt0.6101606_ca2_cdz1_minimised
600,1,2,2,2,2,2,liganded_ions/cluster_1_2_ca2_cdz2/complex_rank1_plddt0.5694957_ca2_cdz2_minimised
601,1,2,2,2,2,2,liganded_ions/cluster_1_2_ca2_cdz2/complex_rank2_plddt0.5687114_ca2_cdz2_minimised
602,1,2,2,2,2,2,liganded_ions/cluster_1_2_ca2_cdz2/complex_rank3_plddt0.5670873_ca2_cdz2_minimised
603,1,2,2,2,2,2,liganded_ions/cluster_1_2_ca2_cdz2/complex_rank4_plddt0.5636654_ca2_cdz2_minimised
604,1,2,2,2,2,2,liganded_ions/cluster_1_2_ca2_cdz2/complex_rank5_plddt0.5628965_ca2_cdz2_minimised
605,1,2,3,0,3,0,liganded_ions/cluster_1_2_ca3_cdz0/complex_rank1_plddt0.4913796_ca3_cdz0_minimised
606,1,2,3,0,3,0,liganded_ions/cluster_1_2_ca3_cdz0/complex_rank2_plddt0.4716579_ca3_cdz0_minimised
607,1,2,3,0,3,0,liganded_ions/cluster_1_2_ca3_cdz0/complex_rank3_plddt0.4700805_ca3_cdz0_minimised
608,1,2,3,0,3,0,liganded_ions/cluster_1_2_ca3_cdz0/complex_rank4_plddt0.4636481_ca3_cdz0_minimised
609,1,2,3,0,3,0,liganded_ions/cluster_1_2_ca3_cdz0/complex_rank5_plddt0.4632574_ca3_cdz0_minimised
610,1,2,3,1,3,1,liganded_ions/cluster_1_2_ca3_cdz1/complex_rank1_plddt0.6102294_ca3_cdz1_minimised
611,1,2,3,1,3,1,liganded_ions/cluster_1_2_ca3_cdz1/complex_rank2_plddt0.6090311_ca3_cdz1_minimised
612,1,2,3,1,3,1,liganded_ions/cluster_1_2_ca3_cdz1/complex_rank3_plddt0.6067123_ca3_cdz1_minimised
613,1,2,3,1,3,1,liganded_ions/cluster_1_2_ca3_cdz1/complex_rank4_plddt0.6056947_ca3_cdz1_minimised
614,1,2,3,1,3,1,liganded_ions/cluster_1_2_ca3_cdz1/complex_rank5_plddt0.6031790_ca3_cdz1_minimised
615,1,2,3,2,3,2,liganded_ions/cluster_1_2_ca3_cdz2/complex_rank1_plddt0.5644959_ca3_cdz2_minimised
616,1,2,3,2,3,2,liganded_ions/cluster_1_2_ca3_cdz2/complex_rank2_plddt0.5639844_ca3_cdz2_minimised
617,1,2,3,2,3,2,liganded_ions/cluster_1_2_ca3_cdz2/complex_rank3_plddt0.5628122_ca3_cdz2_minimised
618,1,2,3,2,3,2,liganded_ions/cluster_1_2_ca3_cdz2/complex_rank4_plddt0.5591421_ca3_cdz2_minimised
619,1,2,3,2,3,2,liganded_ions/cluster_1_2_ca3_cdz2/complex_rank5_plddt0.5582618_ca2_cdz2_minimised
620,1,2,4,0,4,0,liganded_ions/cluster_1_2_ca4_cdz0/complex_rank1_plddt0.4700635_ca2_cdz0_minimised
621,1,2,4,0,4,0,liganded_ions/cluster_1_2_ca4_cdz0/complex_rank2_plddt0.4586279_ca4_cdz0_minimised
622,1,2,4,0,4,0,liganded_ions/cluster_1_2_ca4_cdz0/complex_rank3_plddt0.4510096_ca3_cdz0_minimised
623,1,2,4,0,4,0,liganded_ions/cluster_1_2_ca4_cdz0/complex_rank4_plddt0.4509045_ca4_cdz0_minimised
624,1,2,4,0,4,0,liganded_ions/cluster_1_2_ca4_cdz0/complex_rank5_plddt0.4290430_ca3_cdz0_minimised
625,1,2,4,1,4,1,liganded_ions/cluster_1_2_ca4_cdz1/complex_rank1_plddt0.6044200_ca3_cdz1_minimised
626,1,2,4,1,4,1,liganded_ions/cluster_1_2_ca4_cdz1/complex_rank2_plddt0.6039823_ca3_cdz1_minimised
627,1,2,4,1,4,1,liganded_ions/cluster_1_2_ca4_cdz1/complex_rank3_plddt0.6024048_ca3_cdz1_minimised
628,1,2,4,1,4,1,liganded_ions/cluster_1_2_ca4_cdz1/complex_rank4_plddt0.6018247_ca3_cdz1_minimised
629,1,2,4,1,4,1,liganded_ions/cluster_1_2_ca4_cdz1/complex_rank5_plddt0.6009970_ca4_cdz1_minimised
630,1,2,4,2,4,2,liganded_ions/cluster_1_2_ca4_cdz2/complex_rank1_plddt0.5531716_ca2_cdz2_minimised
631,1,2,4,2,4,2,liganded_ions/cluster_1_2_ca4_cdz2/complex_rank2_plddt0.5482703_ca3_cdz2_minimised
632,1,2,4,2,4,2,liganded_ions/cluster_1_2_ca4_cdz2/complex_rank3_plddt0.5472903_ca3_cdz2_minimised
633,1,2,4,2,4,2,liganded_ions/cluster_1_2_ca4_cdz2/complex_rank4_plddt0.5440637_ca4_cdz2_minimised
634,1,2,4,2,4,2,liganded_ions/cluster_1_2_ca4_cdz2/complex_rank5_plddt0.5431503_ca3_cdz2_minimised
