ensemble,loss_function,split_type,split_idx,maxent_value,convergence_value,kl_divergence,train_mse,val_mse,test_mse,d_mse_train,d_mse_val,d_mse_test,work_scale,work_shape,work_density,work_opt,work_fitting,recovery_percent,cluster_0,cluster_1
ISO_BI,Sigma_MSE,spatial,0,50.0,1e-07,1.977760043509028,0.07532102947673536,0.0833569383873446,0.08016542924757403,-0.00028209285274452545,-0.0003538780270191111,-0.00031580745741680016,0.040548924,0.6605304,32.208008,31.760818,32.94964,90.70941490022551,0.29593778,0.7040623
ISO_BI,Sigma_MSE,spatial,0,50.0,1e-08,1.9777618296412074,0.07532104781887504,0.08335694626775983,0.08016544226904813,-0.00028207451060484334,-0.00035387014660388794,-0.00031579443594269285,0.040548924,0.6605308,32.208042,31.760859,32.949673,90.70940289767648,0.29593766,0.70406234
ISO_BI,Sigma_MSE,spatial,2,1000.0,1.0,0.3793388255290545,0.07766845475042751,0.08142731093203892,0.08035843587685208,0.0005724858906442643,-0.0008210931974906577,-0.00012280082813874438,0.041355286,0.1661569,9.432054,9.320153,9.680922,69.87032995049496,0.10066459,0.89933544
ISO_BI,Sigma_MSE,spatial,2,1000.0,0.1,2.4852897816564576,0.07867964250055938,0.08107313566196606,0.08064651414921484,0.0015836736407761343,-0.0011752684675635228,0.00016527744422401014,0.116271004,0.682618,32.589363,32.121555,33.504524,94.95752482747159,0.34265074,0.6573492
ISO_BI,Sigma_MSE,spatial,2,1000.0,0.01,4.096300810193927,0.08004713836539065,0.08328083261257126,0.08234046322020698,0.0029511695056074067,0.001032428483041678,0.001859226515216153,0.13109478,1.004238,47.782238,47.071445,49.048668,93.86493891727025,0.4716037,0.52839637
ISO_BI,Sigma_MSE,spatial,2,1000.0,0.001,4.11784636657113,0.07940271528160686,0.08375176846185826,0.08227781965697033,0.002306746421823616,0.0015033643323286855,0.0017965829519795001,0.15895121,0.9648863,45.742283,45.083687,47.02507,96.43614448631133,0.44142354,0.55857646
ISO_BI,Sigma_MSE,spatial,2,1000.0,0.0001,4.091341013046373,0.07970248978721746,0.08377423212649264,0.08243416985381419,0.002606520927434214,0.0015258279969630612,0.0019529331488233603,0.15757158,0.9789118,46.046276,45.372795,47.340332,95.88209939321293,0.44791028,0.55208975
ISO_BI,Sigma_MSE,spatial,2,1000.0,1e-05,4.11108027072181,0.07971758134825489,0.0837774609691698,0.08244326853021974,0.0026216124884716474,0.0015290568396402193,0.001962031825228916,0.15746453,0.9801269,46.12145,45.447014,47.416504,95.81576269856672,0.44868755,0.5513123
ISO_BI,Sigma_MSE,spatial,2,1000.0,1e-06,4.116599128966913,0.07971698254723958,0.08378150831460303,0.08244519588162788,0.0026210136874563333,0.00153310418507345,0.0019639591766370534,0.15741697,0.98061484,46.14987,45.475086,47.445316,95.79297550286343,0.44895464,0.5510453
ISO_BI,Sigma_MSE,spatial,2,1000.0,1e-07,4.1197282278518985,0.07971765644835926,0.08378202044936393,0.0824459789539774,0.002621687588576019,0.001533616319834355,0.001964742248986573,0.15753353,0.98072314,46.161446,45.486584,47.457233,95.7898466603846,0.44899133,0.55100864
ISO_BI,Sigma_MSE,spatial,2,1000.0,1e-08,4.119736789636108,0.0797176682892857,0.08378201847528019,0.08244598415348485,0.0026216994295024526,0.0015336143457506113,0.0019647474484940225,0.15753114,0.9807233,46.16147,45.486595,47.457253,95.78983720034464,0.44899148,0.5510086
ISO_BI,mcMSE,spatial,0,70.0,1.0,0.3533947654256005,0.07617209847318138,0.08375920973366711,0.08078780715751045,0.000568976143701494,4.8393319303396964e-05,0.000306570452519625,0.06366707,0.17839645,8.915247,8.791604,9.220978,69.00123317700024,0.0940961,0.90590394
ISO_BI,mcMSE,spatial,0,70.0,0.1,2.0854031675717617,0.07719465751610162,0.08415248635985106,0.08149087623977103,0.001591535186621737,0.00044166994548734684,0.001009639534780199,0.15229335,0.5044149,23.462269,23.115892,24.271269,85.93449364977444,0.2456964,0.7543036
ISO_BI,mcMSE,spatial,0,70.0,0.01,3.4708654979331497,0.07787140470311117,0.08503572956167185,0.08226552900134773,0.002268282373631289,0.001324913147308135,0.0017842922963569041,0.20705235,0.6553139,32.27883,31.835762,33.34825,89.39882538990139,0.2818885,0.7181115
ISO_BI,mcMSE,spatial,0,70.0,0.001,3.565499221239194,0.0779879389457949,0.08498776861722557,0.08229958081040399,0.002384816616315011,0.0012769522028618502,0.0018183441054131638,0.2069691,0.65640014,30.99335,30.550188,32.063686,89.3071097340571,0.2809123,0.7190876
ISO_BI,mcMSE,spatial,0,70.0,0.0001,3.54259701149072,0.07806496158935958,0.08520017387818422,0.08244330357121189,0.0024618392598796945,0.0014893574638205065,0.0019620668662210655,0.21302752,0.6465627,31.60091,31.162306,32.673527,88.8889890649595,0.27647394,0.7235261
ISO_BI,mcMSE,spatial,0,70.0,1e-05,3.532769657475966,0.07817231066890219,0.08521478360032704,0.08250386530492555,0.0025691883394223097,0.001503967185963323,0.0020226285999347254,0.21275637,0.6417533,31.173529,30.73743,32.240795,88.63772294563287,0.27381626,0.7261838
ISO_BI,mcMSE,spatial,0,70.0,1e-06,3.531942125236129,0.07810973120757629,0.08519996004107658,0.08246542887347498,0.0025066088780964085,0.0014891436267128605,0.001984192168484153,0.21214743,0.64355624,31.32171,30.884846,32.38956,88.73579233926075,0.27485266,0.72514737
ISO_BI,mcMSE,spatial,0,70.0,1e-07,3.535739011988947,0.07810835013258548,0.08520328179023463,0.0824663925644141,0.0025052278031055947,0.001492465375870916,0.001985155859423271,0.21221642,0.6436527,31.327452,30.89058,32.39554,88.73577281985897,0.2748525,0.7251475
ISO_BI,MSE,spatial,0,8.0,1.0,0.34878035617294206,0.07673344822002286,0.08388054203299818,0.0811268102283838,0.0011303258905429742,0.00016972561863445867,0.0006455735233929782,0.0803676,0.17506614,8.596913,8.475521,8.932714,68.86280049658068,0.09306356,0.9069364
ISO_BI,MSE,spatial,0,8.0,0.1,2.0661711221260193,0.07848531126642672,0.08414126940805458,0.08212621300616374,0.0028821889369468334,0.00043045299369086354,0.0016449763011729124,0.18362023,0.48313785,21.912367,21.582903,22.762747,84.40264789822534,0.2301683,0.76983166
ISO_BI,MSE,spatial,0,8.0,0.01,3.483059923526235,0.08045183063986786,0.08505998797901632,0.08355895102650071,0.0048487083103879725,0.0013491715646525987,0.0030777143215098834,0.253115,0.6051269,28.909327,28.500898,30.020683,83.2868403515115,0.21905477,0.78094524
ISO_BI,MSE,spatial,0,8.0,0.001,3.5838782204185584,0.08063273735544733,0.08547122407531445,0.08385299454609753,0.005029615025967452,0.0017604076609507302,0.003371757841106701,0.26279372,0.6419986,31.308388,30.877146,32.475975,84.6285763525695,0.23243906,0.7675607
ISO_BI,MSE,spatial,0,8.0,0.0001,3.470203012734156,0.08021460261256556,0.08527310795265815,0.08354697956149808,0.004611480283085681,0.0015622915382944302,0.0030657428565072503,0.25608593,0.6214907,30.233587,29.81374,31.36725,84.963501942818,0.23581792,0.7641821
ISO_BI,MSE,spatial,0,8.0,1e-05,3.4876228184790325,0.08020652875470118,0.08528741979674286,0.08355007719164173,0.004603406425221293,0.001576603382379138,0.0030688404866509034,0.256281,0.6221729,30.279118,29.858826,31.413853,84.94114569004924,0.23559195,0.7644081
ISO_BI,MSE,spatial,0,8.0,1e-06,3.4877405149846785,0.08020658955464721,0.08528750623630313,0.08355015030715,0.004603467225167329,0.0015766898219394115,0.003068913602159176,0.256281,0.62216884,30.278883,29.858597,31.413612,84.94042509060354,0.23558463,0.76441526
ISO_BI,MSE,spatial,0,8.0,1e-07,3.4882776771610065,0.08020665114259345,0.08528737538764766,0.0835501159139896,0.004603528813113572,0.0015765589732839452,0.003068879208998773,0.2562905,0.6221797,30.278679,29.858389,31.413439,84.93971637925183,0.23557748,0.7644225
ISO_TRI,Sigma_MSE,spatial,2,70.0,1.0,0.34506737522523295,0.07703625563746787,0.08093848382425681,0.07983541571870592,0.000715846681689461,-0.0004760700811371754,0.00011396646059827487,0.046907067,0.1325745,7.477364,7.388958,7.703753,33.25127212819946,0.036386646,0.36854982
ISO_TRI,Sigma_MSE,spatial,2,70.0,0.1,1.527022811611304,0.07864243457575512,0.08024327207663255,0.08027835333478808,0.002322025619976714,-0.0011712818287614307,0.0005569040766804367,0.10283875,0.34073922,18.55676,18.332722,19.103178,40.34029393957815,0.12652922,0.32774967
ISO_TRI,Sigma_MSE,spatial,2,70.0,0.01,4.75600518767813,0.07958880480871222,0.08170272972885527,0.08139012652377475,0.003268395852933814,0.0002881758234612869,0.0016686772656671067,0.120619185,0.694409,34.42007,33.943176,35.35572,48.74393029511482,0.18567237,0.38200474
ISO_TRI,Sigma_MSE,spatial,2,70.0,0.001,4.4612052434732705,0.08011947089612258,0.08210829530703725,0.08183195514972297,0.00379906194034417,0.0006937414016432719,0.002110505891615322,0.12650874,0.6804328,33.085796,32.620502,34.019245,45.070834945831905,0.16201338,0.3553041
ISO_TRI,Sigma_MSE,spatial,2,70.0,0.0001,4.524203709864921,0.08009582955117457,0.08150350455666318,0.08151967535596227,0.0037754205953961645,8.895065126919566e-05,0.0017982260978546272,0.1237043,0.68458813,33.748234,33.278038,34.680233,47.21143130732671,0.17641059,0.37015378
ISO_TRI,Sigma_MSE,spatial,2,70.0,1e-05,4.504473782217088,0.08013161431950296,0.08158235982583353,0.0815744102733015,0.0038112053637245485,0.000167805920439551,0.0018529610151938603,0.12476518,0.68861413,34.012817,33.538933,34.950962,46.88427959748858,0.17346826,0.36880395
ISO_TRI,Sigma_MSE,spatial,2,70.0,1e-06,4.501816286911906,0.08012872223313193,0.08158340392755767,0.08157330314741176,0.0038083132773535228,0.00016885002216368572,0.001851853889304117,0.12515529,0.68887806,34.06699,33.592464,35.00618,46.87188472628216,0.1732098,0.36893505
ISO_TRI,Sigma_MSE,spatial,2,70.0,1e-07,4.503012664406314,0.08013003475331537,0.08156633471408829,0.08156493451288215,0.003809625797536964,0.0001517808086943101,0.001843485254774499,0.124543965,0.68943864,34.074375,33.599438,35.0129,46.86532753849524,0.17290612,0.36921173
ISO_TRI,Sigma_MSE,spatial,2,70.0,1e-08,4.503012090027122,0.08013004040476152,0.08156633467477366,0.0815649373971957,0.0038096314489831085,0.00015178076937967522,0.0018434881390880509,0.12454635,0.6894385,34.07439,33.599457,35.01292,46.86527780353861,0.17290588,0.3692112
ISO_TRI,MSE,spatial,1,100.0,1.0,0.32212267154916374,0.07891511754857247,0.08270094797536803,0.08101832722267818,0.0014699496192085576,0.0011471987755721502,0.0012968779645705364,0.086407,0.21601367,9.739266,9.593743,10.128095,36.46485381548317,0.01479578,0.50627613
ISO_TRI,MSE,spatial,1,100.0,0.1,1.9395248790245148,0.08166213285880297,0.08250462190314962,0.08228175975884192,0.004216964929439057,0.0009508727033537417,0.0025603105007342697,0.19113916,0.33898905,16.60407,16.370901,17.325336,42.12658972942781,0.027292553,0.58388776
ISO_TRI,MSE,spatial,1,100.0,0.01,4.3861942463086585,0.08423330921173294,0.08628348209802346,0.08542157547702427,0.0067881412823690285,0.004729732898227576,0.005700126218916621,0.3239323,0.5501732,26.621445,26.241074,27.819485,46.14667825809838,0.02832046,0.6724864
ISO_TRI,MSE,spatial,1,100.0,0.001,4.473190734395885,0.08469478779102166,0.08609807177748045,0.08555681970535131,0.007249619861657744,0.00454432257768457,0.005835370447243665,0.3206783,0.5609546,27.161777,26.776424,28.36409,44.736848611947444,0.02496474,0.6538374
ISO_TRI,MSE,spatial,1,100.0,0.0001,4.485136692172593,0.08469996713438371,0.08618085669843893,0.08560138803496344,0.007254799205019799,0.004627107498643049,0.005879938776855789,0.3222173,0.5614626,26.794273,26.408543,28.00017,43.50103061031915,0.020208664,0.6458749
ISO_TRI,MSE,spatial,1,100.0,1e-05,4.482965707258542,0.08464912555461017,0.08617048872997789,0.0855709164798746,0.0072039576252462545,0.004616739530182004,0.005849467221766949,0.32019782,0.5621896,26.95725,26.570845,28.159836,43.78648486229649,0.020894902,0.6495184
ISO_TRI,MSE,spatial,1,100.0,1e-06,4.498894036451825,0.0845985009378782,0.08622335795284396,0.08557142925437372,0.007153333008514284,0.004669608753048074,0.005849979996266075,0.31863743,0.5636947,26.893621,26.507656,28.094591,43.71025824359819,0.02137996,0.64549243
ISO_TRI,MSE,spatial,1,100.0,1e-07,4.484491015749775,0.08455910797019182,0.08623682698132147,0.08555861024952274,0.00711394004082791,0.004683077781525588,0.005837160991415097,0.31871116,0.5613296,26.874132,26.488829,28.072886,43.53602041914251,0.020451052,0.64559156
ISO_BI,mcMSE,spatial,2,90.0,1.0,0.37011440651897776,0.0783713208365976,0.08182007318938384,0.08091815480552482,0.0012753519768143595,-0.0004283309401457436,0.00043691810053399227,0.08126197,0.20918393,11.516083,11.368788,11.887791,69.53154090700522,0.09808646,0.9019135
ISO_BI,mcMSE,spatial,2,90.0,0.1,2.1690898566745727,0.08081812722886045,0.08133722686250869,0.08187282936094135,0.0037221583690772025,-0.0009111772670208906,0.001391592655950527,0.19242363,0.57691056,26.179747,25.786064,27.141504,88.12564702035792,0.26842237,0.7315776
ISO_BI,mcMSE,spatial,2,90.0,0.01,3.474378020925018,0.08208771582910011,0.08311029436670261,0.08339567906331646,0.004991746969316868,0.0008618902371730353,0.0029144423583256363,0.26584554,0.736342,33.549206,33.07725,34.81724,90.95103614282871,0.2985478,0.70145226
ISO_BI,mcMSE,spatial,2,90.0,0.001,3.599614699332775,0.08221692941674352,0.08212153702482573,0.08297377753905306,0.005120960556960277,-0.00012686710470384555,0.0024925408340622374,0.2446351,0.75562716,35.39328,34.90296,36.63818,91.14811792213447,0.30068117,0.6993188
ISO_BI,mcMSE,spatial,2,90.0,0.0001,3.569562273841693,0.08235573289266462,0.08217434464999955,0.08306100999875803,0.005259764032881378,-7.405947953002812e-05,0.0025797732937671985,0.243353,0.73737884,34.299038,33.821686,35.523125,91.11450961224048,0.30031708,0.6996829
ISO_BI,mcMSE,spatial,2,90.0,1e-05,3.567927812311912,0.08228304893362184,0.08228267669082788,0.08308225118617926,0.005187080073838599,3.427256129830136e-05,0.002601014481188435,0.24346241,0.7383644,34.29615,33.817226,35.52144,91.2424167658142,0.30170333,0.69829667
ISO_BI,mcMSE,spatial,2,90.0,1e-06,3.5713328500496857,0.08228485774389646,0.08229077205048375,0.08308810138199048,0.005188888884113216,4.236792095417552e-05,0.002606864676999651,0.2440214,0.73679364,34.26867,33.790997,35.493504,91.27097199848602,0.30201304,0.697987
ISO_BI,mcMSE,spatial,2,90.0,1e-07,3.5718644505182766,0.08228259469641849,0.08229636289819334,0.08308972028076922,0.0051866258366352475,4.7958768663758367e-05,0.002608483575778392,0.24406184,0.7366403,34.26049,33.782932,35.485256,91.25867708808023,0.3018797,0.69812036
ISO_TRI,mcMSE,spatial,0,80.0,1.0,0.31745040251234674,0.07573062491222236,0.083047701005036,0.08021526458220021,0.0003908745373092798,0.0006035673567253985,0.0004938153240925669,0.060365494,0.17235488,7.6851673,7.572783,7.9782534,37.192704052345896,0.025354302,0.48177165
ISO_TRI,mcMSE,spatial,0,80.0,0.1,1.6611126375933212,0.0769634524621746,0.08287781405768851,0.08074309467595943,0.001623702087261522,0.0004336804093779123,0.0010216454178517825,0.13368514,0.26760817,14.13386,13.940196,14.668838,39.296479622035164,0.049537715,0.4528932
ISO_TRI,mcMSE,spatial,0,80.0,0.01,3.9689291529349435,0.07921579005131224,0.0840527174616855,0.08244497804583792,0.0038760396763991567,0.001608583813374892,0.0027235287877302727,0.2042384,0.47269765,23.140087,22.814188,24.021261,47.57172251527136,0.09985574,0.4966609
ISO_TRI,mcMSE,spatial,0,80.0,0.001,4.002402950204207,0.0786180609703839,0.08393487612106228,0.08208964341869758,0.003278310595470818,0.0014907424727516744,0.0023681941605899343,0.19874133,0.46270525,23.150322,22.829662,24.01051,47.23060034794688,0.10994436,0.47083843
ISO_TRI,mcMSE,spatial,0,80.0,0.0001,4.247677614983369,0.07922810650740228,0.08456937342030091,0.08270765270382521,0.0038883561324891958,0.002125239771990306,0.002986203445717567,0.21208082,0.5032815,25.415632,25.070583,26.343077,43.719166812080076,0.08366694,0.4587394
ISO_TRI,mcMSE,spatial,0,80.0,1e-05,4.224077215349177,0.07936228760600694,0.0844292612419665,0.08270470747587728,0.004022537231093859,0.0019851275936558915,0.002983258217769638,0.2104015,0.49707115,24.886072,24.55006,25.803946,43.736734553865944,0.08434623,0.45764568
ISO_TRI,mcMSE,spatial,0,80.0,1e-06,4.225794913175823,0.07942209426497214,0.08441800043409348,0.08272881414850869,0.004082343890059056,0.001973866785782874,0.003007364890401043,0.21203089,0.49784476,24.886633,24.551208,25.80854,44.07360025577424,0.08608972,0.46028486
ISO_TRI,mcMSE,spatial,0,80.0,1e-07,4.22980395363639,0.0794215248232048,0.0844208394440284,0.08272994116009867,0.0040817744482917195,0.0019767057957177925,0.0030084919019910256,0.2111365,0.4982082,24.926,24.590504,25.846483,44.036139884160974,0.08587367,0.460037
ISO_BI,MSE,spatial,1,3.0,1.0,0.3363894893411071,0.07935057936375792,0.0827565357663665,0.0812684867605764,0.0012724574820577733,0.00032121259611457564,0.0007872500555855672,0.08584088,0.16172275,7.794641,7.6844864,8.128045,67.7755537029584,0.08508741,0.9149126
ISO_BI,MSE,spatial,1,3.0,0.1,1.7366078055998968,0.08203474287249325,0.0830642906312328,0.08275358588090574,0.003956620990793108,0.0006289674609808726,0.0022723491759149145,0.1902876,0.33114928,15.428667,15.203792,16.140392,74.39448899561128,0.1371664,0.86283356
ISO_BI,MSE,spatial,1,3.0,0.01,3.5699535242255216,0.08482304037782706,0.0846036102785985,0.0848863886529167,0.00674491849612692,0.0021682871083465727,0.004405151947925873,0.29796454,0.5064982,25.812939,25.46089,26.915367,76.46713718469533,0.1551141,0.8448858
ISO_BI,MSE,spatial,1,3.0,0.001,3.5139295633297025,0.08447278054609716,0.08486969778026222,0.08484401363582622,0.006394658664397021,0.0024343746100102953,0.004362776930835394,0.2864233,0.4967821,26.598057,26.247684,27.667683,76.16937370290357,0.15249054,0.84750944
ISO_BI,MSE,spatial,1,3.0,0.0001,3.384549970982978,0.08430361496845802,0.0846724613339427,0.08466094526177009,0.006225493086757877,0.002237138163690769,0.004179708556779266,0.28604746,0.5005445,25.893373,25.546494,26.966013,75.61249210961498,0.14762416,0.85237586
ISO_BI,MSE,spatial,1,3.0,1e-05,3.3845880093137453,0.08430362799299361,0.08467245805595583,0.08466094988797962,0.006225506111293466,0.002237134885703901,0.004179713182988792,0.28604984,0.5005437,25.893347,25.54647,26.96599,75.6122182806369,0.1476218,0.85237825
ISO_BI,MSE,spatial,1,3.0,1e-06,3.384586159312989,0.08430361700867507,0.084672461426035,0.08466094617839208,0.006225495126974928,0.002237138255783075,0.004179709473401252,0.28604984,0.50054425,25.893366,25.546486,26.96601,75.61226754494224,0.14762223,0.8523778
ISO_BI,MSE,spatial,1,3.0,1e-07,3.384599757762305,0.08430362800608976,0.08467246910962539,0.08466095529326785,0.006225506124389615,0.002237145939373464,0.004179718588277023,0.28604984,0.5005448,25.893532,25.546652,26.966175,75.61225546821754,0.14762211,0.8523779
ISO_BI,MSE,spatial,0,100.0,1.0,0.34878053994357616,0.07673345574264404,0.08388054964990915,0.08112681774630212,0.001130333413164153,0.00016973323554543562,0.0006455810413112939,0.08036284,0.17506573,8.596893,8.475503,8.932685,68.86279912216618,0.093063556,0.90693647
ISO_BI,MSE,spatial,0,100.0,0.1,2.0567467411965534,0.07846914783898715,0.08413660853157431,0.08211587217031308,0.002866025509507264,0.0004257921172105966,0.0016346354653222483,0.18293995,0.48058006,21.76331,21.43601,22.609768,84.29427143552391,0.22908144,0.77091855
ISO_BI,MSE,spatial,0,100.0,0.01,3.5101033198803715,0.08053343778525061,0.08528701860333335,0.08371221293268727,0.004930315455770731,0.0015762021889696304,0.0032309762276964415,0.26596686,0.64561343,31.941492,31.503036,33.119038,86.149703284894,0.24790224,0.7520978
ISO_BI,MSE,spatial,0,100.0,0.001,3.609830247261077,0.08011225865931502,0.08532568316632096,0.08352226563259321,0.004509136329835142,0.001614866751957239,0.003041028927602385,0.25069353,0.6445522,31.205328,30.771704,32.35127,85.05432843944438,0.23673674,0.7632632
ISO_BI,MSE,spatial,0,100.0,0.0001,3.5988502160768423,0.0803831637618656,0.08513018730743699,0.08355971200359205,0.004780041432385723,0.0014193708930732712,0.0030784752986012243,0.25730857,0.62522066,30.88415,30.465384,32.023987,85.043411211288,0.23662628,0.7633738
ISO_BI,MSE,spatial,0,100.0,1e-05,3.6002265869231467,0.08027298170065035,0.08510529281618368,0.08349263631829086,0.004669859371170468,0.001394476401819958,0.0030113996133000337,0.25901645,0.6295568,30.57817,30.158096,31.72576,85.2658640112224,0.23888095,0.7611191
ISO_BI,MSE,spatial,0,100.0,1e-06,3.5552362934379733,0.08022149795922753,0.08531580970227952,0.08357160825657028,0.004618375629747651,0.0016049932879158013,0.003090371551579457,0.25742036,0.62434834,30.430834,30.008556,31.57002,84.96873072939016,0.23587081,0.7641293
ISO_BI,MSE,spatial,0,100.0,1e-07,3.5575428418494077,0.08021905626228308,0.08531752824171135,0.08357124915438087,0.004615933932803198,0.0016067118273476316,0.003090012449390042,0.25745845,0.6245488,30.446762,30.024328,31.586227,84.97475693285173,0.23593172,0.76406825
ISO_BI,Sigma_MSE,spatial,2,100.0,1.0,0.3793345439975069,0.07766845171459039,0.08142729821888657,0.08035842807750034,0.0005724828548071409,-0.000821105910643008,-0.00012280862749049215,0.041357666,0.16615766,9.432134,9.320235,9.681006,69.87039651610345,0.1006651,0.8993349
ISO_BI,Sigma_MSE,spatial,2,100.0,0.1,2.478083538277126,0.07899424301714499,0.08112774725164988,0.08082451565284132,0.00189827415736174,-0.0011206568778796971,0.00034327894785049495,0.12870423,0.68922573,33.473827,33.00315,34.420464,94.26098727398636,0.33487865,0.6651213
ISO_BI,Sigma_MSE,spatial,2,100.0,0.01,3.2131647255803624,0.07874657546496025,0.08377741306328503,0.08197183313916113,0.0016506066051770046,0.0015290089337554463,0.0014905964341703076,0.14510743,0.8952152,43.139416,42.524555,44.324844,98.06023622058603,0.42247504,0.57752484
ISO_BI,Sigma_MSE,spatial,2,100.0,0.001,3.1637665462833384,0.07877946953713333,0.08392911691987337,0.0820684563899709,0.0016835006773500832,0.0016807127903437913,0.0015872196849800735,0.14014794,0.9246173,44.5492,43.906902,45.754112,96.80100715197948,0.4371576,0.56284237
ISO_BI,Sigma_MSE,spatial,2,100.0,0.0001,3.1579777169788583,0.07885309870409446,0.08380275135473578,0.08204054658167242,0.0017571298443112143,0.0015543472252061985,0.0015593098766815972,0.14038342,0.92245775,44.342197,43.700165,45.54542,96.70964418743337,0.43822542,0.5617746
ISO_BI,Sigma_MSE,spatial,2,100.0,1e-05,3.167292972466063,0.0788615679133365,0.08381392666425744,0.08204981254025995,0.0017655990535532518,0.001565522534727859,0.0015685758352691204,0.14058323,0.923231,44.37969,43.737736,45.584087,96.81761266286563,0.43696365,0.5630364
ISO_BI,Sigma_MSE,spatial,2,100.0,1e-06,3.167445542616953,0.07886134571808165,0.08382510022309225,0.08205522241794011,0.0017653768582984036,0.001576696093562674,0.001573985712949283,0.14078067,0.9234188,44.391006,43.748985,45.59599,96.808791583044,0.43706673,0.5629334
ISO_BI,Sigma_MSE,spatial,2,100.0,1e-07,3.1674307816664906,0.07886125274455169,0.08382515261140334,0.08205519656478238,0.0017652838847684454,0.001576748481873766,0.0015739598597915572,0.14077829,0.9234044,44.390144,43.748146,45.595104,96.80995247422106,0.43705314,0.562947
ISO_BI,Sigma_MSE,spatial,2,100.0,1e-08,3.167432697128593,0.07886125222227808,0.08382514287324368,0.08205519124837121,0.0017652833624948322,0.0015767387437140984,0.0015739545433803848,0.14078067,0.9234042,44.390144,43.74814,45.595108,96.80995642993848,0.43705302,0.5629469
ISO_TRI,mcMSE,spatial,1,5.0,1.0,0.32027297158621737,0.07827623642525283,0.0824519394830115,0.08057759699544251,0.0008310684958889175,0.0008981902832156108,0.0008561477373348614,0.06682592,0.21023415,9.484971,9.342257,9.828856,37.46488994634137,0.01944897,0.5096172
ISO_TRI,mcMSE,spatial,1,5.0,0.1,1.6377166515068575,0.07979659058997852,0.08215267325658228,0.08118068691877758,0.0023514226606146105,0.0005989240567863957,0.0014592376606699375,0.13808803,0.30633968,15.167191,14.953753,15.749706,42.67734015216319,0.03659951,0.56228626
ISO_TRI,mcMSE,spatial,1,5.0,0.01,4.11473918392657,0.08240524433327598,0.08493626052951261,0.08384420889323,0.004960076403912064,0.003382511329716731,0.004122759635122347,0.25677577,0.4834353,25.169735,24.84152,26.166721,48.488911546426316,0.060855664,0.6099037
ISO_TRI,mcMSE,spatial,1,5.0,0.001,4.291762273797164,0.082759779386055,0.08538627404555937,0.08424470356242479,0.005314611456691085,0.003832524845763491,0.004523254304317145,0.25975144,0.52879643,26.471096,26.113214,27.519394,47.926312221451624,0.043500416,0.6540541
ISO_TRI,mcMSE,spatial,1,5.0,0.0001,4.2950823669564775,0.08269980463426942,0.08521854907015455,0.08413201295834852,0.005254636704905502,0.0036647998703586704,0.0044105637002408715,0.25448984,0.5293997,25.829597,25.476215,26.86798,47.382910642841225,0.04168627,0.6484804
ISO_TRI,mcMSE,spatial,1,5.0,1e-05,4.289390711113028,0.08273411188067457,0.08519978895304067,0.08413863666630239,0.0052889439513106595,0.0036460397532447897,0.004417187408194745,0.24705419,0.52438366,25.792454,25.442183,26.810944,46.065043179195,0.0359141,0.64018404
ISO_TRI,mcMSE,spatial,1,5.0,1e-06,4.2937385085926,0.08273526523157446,0.08520301039980141,0.08414077898599348,0.005290097302210542,0.003649261200005527,0.0044193297278858346,0.24702801,0.5245521,25.801666,25.451298,26.820276,46.06133257112399,0.035871517,0.64026105
ISO_TRI,mcMSE,spatial,1,5.0,1e-07,4.299246129932955,0.08273773344627229,0.08520755338982466,0.08414422042721982,0.005292565516908376,0.003653804190028781,0.004422771169112175,0.24699949,0.5248027,25.813814,25.463284,26.832615,46.06124350029886,0.03582009,0.64045334
ISO_BI,Sigma_MSE,spatial,1,7.0,1.0,0.3487402848420948,0.07838760697147498,0.08241101171129835,0.08061870053593474,0.0003094850897748386,-2.4311458953582554e-05,0.00013746383094391523,0.045020793,0.14161605,6.875894,6.7815833,7.1075516,68.90424124995953,0.09337227,0.9066278
ISO_BI,Sigma_MSE,spatial,1,7.0,0.1,0.02342995043110038,0.07800323928593225,0.08232974470309018,0.08039206191318646,-7.488259576789169e-05,-0.00010557846716174879,-8.917479180436949e-05,9.038887e-05,0.024576133,1.3288656,1.3124554,1.3536226,64.14445811771728,0.06022622,0.9397738
ISO_BI,Sigma_MSE,spatial,1,7.0,0.01,0.03283458808003101,0.07795960126120886,0.08226318023965398,0.08033697077583768,-0.00011852062049128032,-0.00017214293059794605,-0.00014426592915314784,0.00781388,0.058548607,3.1070406,3.0676262,3.1812167,66.72165280967862,0.07758531,0.92241466
ISO_BI,Sigma_MSE,spatial,1,7.0,0.001,0.057471377957583135,0.07788856082504073,0.0821753911078201,0.08025719156732712,-0.00018956105665941803,-0.000259932062431828,-0.00022404513766370593,0.017706703,0.11189396,5.928609,5.8516655,6.0759163,70.13702513906199,0.10270978,0.8972902
ISO_BI,Sigma_MSE,spatial,1,7.0,0.0001,0.020277067886619482,0.07794724427499015,0.08226221570195445,0.08032979284492132,-0.00013087760670998927,-0.00017310746829747592,-0.00015144386006950283,0.0098286,0.0650573,3.447203,3.402641,3.5319176,67.22534459739097,0.08114227,0.91885775
ISO_BI,Sigma_MSE,spatial,1,7.0,1e-05,0.0250055923489963,0.07793552571867053,0.0822369821174443,0.08031146819547756,-0.00014259616302961242,-0.00019834105280762404,-0.0001697685095132656,0.011488901,0.07469021,3.974667,3.9233737,4.072335,67.86174161097856,0.08571101,0.914289
