arm,family,start,open,closed,intermediate,recovery,tv,ess_fraction,open_conditional_ess,closed_conditional_ess,intermediate_conditional_ess
18,profile_logpf,1,0.02631982750649269,0.37621151007808573,0.5974686624154215,32.22810473244457,0.5974686624154215,0.9084560636050778,43.97737190373393,806.3534898665127,1176.3655127224417
25,hierarchical_rmsd,0,0.04219741529864416,0.08697137678225575,0.8708312079191003,15.66117332990843,0.8708312079191002,0.03693423907564806,9.814730595720178,12.589820167128064,66.60124817458916
25,hierarchical_rmsd,1,0.04183620612350747,0.08681616999524194,0.8713476238812505,15.611114144728422,0.8713476238812505,0.036703459009227966,9.569947541803304,12.723982689395227,66.19484314575352
26,hierarchical_rmsd,0,0.04010065627938483,0.093060375877651,0.8668389678429642,15.979459493443905,0.8668389678429642,0.03612657256000814,11.319296147104927,11.477404088581602,65.09068973591269
26,hierarchical_rmsd,1,0.041979136062237576,0.09035436905899982,0.8676664948787627,15.936244850261971,0.8676664948787627,0.03621865117895826,9.93820377169973,11.198886183596985,65.44935653156655
27,hierarchical_rmsd,0,0.05063534547958388,0.09872572148876922,0.8506389330316468,17.509352041492743,0.8506389330316468,0.04224017303502503,15.9640056429493,13.135758612301817,74.30961955899072
27,hierarchical_rmsd,1,0.050041793815504734,0.10316935073990982,0.8467888554445853,17.82962152413029,0.8467888554445854,0.04309640403810698,17.712910410104033,16.80088151687095,74.27688880771727
28,hierarchical_rmsd,0,0.08764239117255199,0.1143531033140028,0.7980045055134453,22.044857038101195,0.7980045055134453,0.05675113476432936,16.913960929691182,16.031530958664014,95.7662307274446
28,hierarchical_rmsd,1,0.0898201684698191,0.11807807319733862,0.7921017583328422,22.53171260009328,0.7921017583328422,0.05567408262815212,18.453900174567238,16.345419287259226,92.50650154574848
29,hierarchical_rmsd,0,0.11204755190910513,0.12022799443048185,0.7677244536604131,24.393891329532135,0.7677244536604131,0.0732926812467937,25.653102987827634,22.239122454703363,118.0517978389619
29,hierarchical_rmsd,1,0.1210171576526424,0.1272439530102953,0.7517388893370622,25.632451090118856,0.7517388893370622,0.07372515580503683,25.536261853798855,21.51266203225941,118.47200397906272
